,id,headline,Lab_4c_x,Lab_4c_y,Lab_4c_z,lab_4c,label
102,e610e5afa551554253aea2d225e9d7b5b33fd9ece013326a00a337194c693dd7,Kirby warns to expect more civilian casualties in Gaza as Israel targets Hamas: ‘This is war’,,WC,WC,WC,2
103,5090d9364858076585d08a20b089296b25bf44609a43ccee0eb546a4d6b6d82b,Boston police detain 100 people at a pro-Palestinian protest,,BC,BC,BC,0
104,78a75dcc55b3079898b38378773587a560d1668316b78b41c887248bd5e9fd33,Pro-Palestine rallies held globally to mark a year of Israel’s war on Gaza,,BC,BC,BC,0
105,6b4094e9f0dd5456f82a0165017209c1829a764677c9718739355700024e7161,Ex-Bernie Sanders aide slammed for saying accounts of Israeli women raped by Hamas are ‘Zionist’ propaganda,,BC,BC,BC,0
106,8e2ec985574b88bf1648921bea7d4d4c34932c9130f4664e34f9c85009529950,2023 was the year campus antisemitism finally got its reckoning after college students cheer for terrorism,,BC,BC,BC,0
107,9dfe963a6be7d2a52212b78d4bb5508bb7ba7eb4cb15080fe602bc7841b48ecd,How Israeli settlements are taking over the West Bank as Gaza war rages,,WC,WC,WC,2
108,02f6cdf1a4414664c9f61e56b6dd6bdfd65c3dba2bce18c7f3029721d95ba757,Jewish groups call for action against radical anti-Israel organization: 'openly embraces Hamas',,BC,BC,BC,0
109,eb1b1addce2921a475697da0d22717125281e8b674d57db774c96f1733f40f2d,ICC seeks arrest warrants for leaders of Israel and Hamas,,BC,BC,BC,0
110,f948f950a92aaa06d37c16cb49f9711106bef61c5962745b07d3721aacb71f98,Hamas leader Ismail Haniyeh reportedly assassinated,,WC,WC,WC,2
111,59bebb0f04fba5dbfcbcd626f26dd68a57dfab4838c92d021e3b537d9c99c4a6,US House seeks to sanction ICC for accusing Israel of Gaza war crimes,,BC,BC,BC,0
112,06bbc5a68b84872958ebd9a23efed4fe66f089b7f3f197eb5fc48c74954ac029,Oxfam accuses Israel of ‘deliberately’ blocking aid to famine-stalked Gaza,,WC,WC,WC,2
113,308145f1f2757c441bc4932d0204052e9af8ab68c5341567338078bcf3f91a46,Aftermath of Israeli military’s raid in the occupied West Bank,,WC,WC,WC,2
114,520421cddcfeb7cec3233c4813b6d343b13740f99583a3a42ca61203415358c3,Israel’s unrelenting war on Gaza healthcare requires urgent action,,WC,WC,WC,2
115,70ebdd115b2101e26807d7f3bf69177d059fa80672eb81fe991c00defd13e6e6,‘Impunity must end’: World reacts to ICJ ruling against Israeli occupation,,BC,BC,BC,0
116,42685eff657f3be5375c6af339a5a66bc9c040ce6608bb8eb764caebadd1f366,Maldives bans Israeli passport holders over war on Gaza,,BC,BC,BC,0
117,3e1009abd374ab125999ecf00f19f06553c27fa5c875934716864267b7549d7f,One-star ratings and threats: Review-bombing targets firms amid Gaza war,,WC,WC,WC,2
118,5136c7ffb903800aac9e71f3c3ebbe8d2ff8e1929c8f48e14a3db071678e4326,Hamas ‘serious’ about captives’ release but not without Gaza ceasefire,,WC,WC,WC,2
119,8969b7d1b566b466d1c3105daef7d23ee25082d40e046ea75e138ba9f6c22411,"Israel drops leaflets seeking intel on captives, as Gaza attacks continue",,WC,WC,WC,2
120,32dc883c60a3d7abc7269dae2ecbe17ec9b66b5a07f1ad7b4fc1b95efce84ff4,Israel steps up West Bank raids after ICJ ‘illegal occupation’ ruling,,WC,WC,WC,2
121,c66a8a2fbfaaeb83301ea0b81e901bb7036b9f979f52d2af2ce300a38ae1f88f,Intel director reveals Iranian government-linked actors fund and incite anti-Israel protests on US soil,,BC,BC,BC,0
122,434128652cc96883ad01290c973adf217b367c046bc75e54ee677bc667627eaa,"Hillary Clinton condemns anti-Israel campus protests, says 'outside' groups influenced students: 'Nasty'",,BC,BC,BC,0
123,515d11729a0eb27324b818aa4f3b379d8acf6996923415ac762e09dd69466e4f,‘Great for Netanyahu’: Will Haniyeh killing help Israeli PM politically?,,BC,BC,BC,0
124,756e125f4890ec5e07440f4309cae10f97a9269fdf1e2d03552781bec12c938b,"NPR affiliate pulls show after guest doubted that Hamas killed women, children during terror attacks",,BC,BC,BC,0
125,e8754d80287aeed748f88cf9832090f3e2e0011c8986a22175dd456e35fa56b2,The West Bank: Israel’s other genocidal war in Palestine,,WC,WC,WC,2
126,df2d2195ee7c4ad2158e4ced9bc2fc06eefbf0ffd302447f0c8f815f2e071ecd,Israeli forces kill three Palestinian fighters in West Bank hospital raid,,WC,WC,WC,2
127,ee70bfdbc398a972fc704bcc2f1741598229722d03d70ffdf3f2ddb724652ca3,"More than a third of remaining Gaza hostages are believed to be dead, Israel says",,WC,WC,WC,2
128,c465d204d64cee47eb8fcf951afab266f1cfe13af851bde518dc182c1820111c,US campus protests: 'Student arrests will be my final college memory',,BC,BC,BC,0
129,a3c85ec27251f7c4115ba044b2430ecec3e0cdb8facc3df2a76e2514b3d5614d,New semester reignites fears of anti-Israel protests on college campuses: 'We’re very concerned',,BC,BC,BC,0
130,90eaeb7112c37d798f974c598656a11e5929fa1280fc10016525e622fd4cd875,"Sydney church stabbing: Boy, 16, arrested after Bishop attacked",,None,None,None,1
131,d1233f1e6b154db47b07152cdf1cdf6b43e8a6a14dba4cd5a909e63585fd193d,"Biden admin sent millions to Hamas-linked UNRWA after Oct 7 attacks, before halting funding",,BC,BC,BC,0
132,6ba52be0edb63f19efec7fdf8b5017b401ba5a3a2452083c410af37e7ae06d4c,Israeli’s tearful plea decrying Gaza aid convoy attacks,,WC,WC,WC,2
133,0b07184c3a1f9f7c97d86216fdf53a0e444af34c369b5d0024d01b43f87d291e,"UMich president bars student vote on resolution accusing Israel of genocide, 'settler colonialism'",,BC,BC,BC,0
134,61846b1be7c0e734359232cf7b33c7b5fb3fb8d76cec8820823c909a51c8fd9b,Women talk of sexual violence in Sudan's war,,None,None,None,1
135,d2a465c5e455db96862cd407f4e48e63ee8799d7fddfb3a04f426f4a3df7e761,Trump claims Israel will be 'gone' within two years if Harris is elected president: video,,BC,BC,BC,0
136,2fc1838666746f1a88d8edd4c74accf118f27f9049fd373c81d8596575d4e98d,Hamas hostages: 'The terrorists have her and her babies',,WC,WC,WC,2
137,9392fc8a7ef87502e11a1d3ec1554407222bc9c4ce904092bc119bed91049c12,Israel kills Palestinian commander Muhammad Jaber ‘Abu Shujaa’ as fighting intensifies: IDF,,WC,WC,WC,2
138,4047842025144cd04064463b00df0542b7307ba5962897ed78772d76592259aa,25 killed in Israeli airstrike in southern Gaza as attacks shut down medical facilities,,WC,WC,WC,2
139,4ef0a657fe57570f02cd3eed57f0282ce8edc9ee6fc6dad8be896aba98585f01,Netanyahu says Biden presented 'incomplete' version of Gaza cease-fire,,WC,WC,WC,2
140,90547ad31d72bb520e089a453a8255c916348da9d19adcbd946bde3a8432ea11,How hospitals became ‘fair game’ in Israel’s war on Gaza,,WC,WC,WC,2
141,08c24f65d041ecfea68aff5fac17db7ba5a5f5cdfa58f545113342bc4b0a68c1,"Israel’s war on Gaza: List of key events, day 119",,WC,WC,WC,2
142,f49fafc19aaae80611f3f078a527c850e1211414f0cbc26f5b161794d023b9a7,"Kirby slams Hamas chief Sinwar as 'the major obstacle' to cease-fire, hostage release deal with Israel",,WC,WC,WC,2
143,76d19177533c1704cd5e35bc41ef328b860a027eed311077a7a4794d0005d552,"Biden, at Holocaust remembrance ceremony, says hatred against Jews brought to life by Hamas attack",,BC,BC,BC,0
144,a6cfabbe68e5eae7973796d78189d27b8c8f17ed44310ede63ea9823d9b1e64a,"Fetterman says anti-Israel campus protests ‘working against peace' in Middle East, not putting hostages first",,BC,BC,BC,0
145,ede11f8e0e0bc93712abaa9791ef56912694d00714df3a1d7d2e630d5dd7347b,"Every Jewish family in UK affected by attack on Israel, says chief rabbi",,BC,BC,BC,0
146,b379c19c00e9458a6509dd526a8ae9089cbb144d916e2a0e7a96ea133c86dd1c,Battles rage in north Gaza as Palestinian fighters ambush Israeli troops,,WC,WC,WC,2
147,21ec6ba183e1cff323a0b404797bcefece4ea524ed4d99ae00896a6861648528,Israel’s war on Gaza: Are boycotts hurting US brands?,,BC,BC,BC,0
148,f2e331610043263ee58926a8cf2fab758309aa1b249d0a27bc846c81205225d7,Israel's Gantz meets US Vice President in Washington,,BC,BC,BC,0
149,2d473fcdddbf5c0d9b67779ac6363aca1cdf2b6554a8eeba271ec0488eb1bfed,White House considers accepting some Palestinians from Gaza as refugees amid Israel-Hamas war,,BC,BC,BC,0
150,8979dbef328190d5d6b739a81192fff3b72d3b9d52b21035f59d0b0f81cb9165,Israeli special forces raid Gaza's Nasser hospital,,WC,WC,WC,2
151,6ec56dbe2ca1aa128999efd9d0d3cc4f8b90a7368af64776615acfbbf8ed4ce9,Israeli forces push further into Khan Younis,,WC,WC,WC,2
152,c4f6ff8f393fb65040a50b0ecc2064054990c27ac771ba45485e8d6c5adbde20,Israel-Gaza war: Netanyahu orders military to plan evacuations from Rafah,,WC,WC,WC,2
153,bca8c42fe2ccbead77881d860307be4f9cb1c78ef9b739481aa831512622cc5e,"Israel’s war on Gaza: List of key events, day 130",,WC,WC,WC,2
154,6049f55d21562c2f833bf32cfcb9eaf083c0d5bccf4d6dc2407dfd658e09b9bf,"Harvard students blame ‘apartheid regime’ for Israel-Gaza war, alumni react",,BC,BC,BC,0
155,c6d79f0ea3d62b1ebf11605e647c28a02d0e8bd52206a89376901eebc43e82a0,Squad' member caught at fundraiser hosted by Islamic leader who praised Hamas attack on Israel,,BC,BC,BC,0
156,c4a07e85fbf9f425c5fb75247b515774f0e709454a1baf25107933eb1ab39a9b,"Education Dept finds CUNY, Michigan failed to assess if Israel-Hamas protests created hostile environment",,BC,BC,BC,0
157,af298ab85413a3689725a84b5540869f94b906e4814310f3f8208f621ca9cc30,Video shows Israeli strikes hit residential building in Gaza,,WC,WC,WC,2
158,0bc32102a7999ecaf41ee7269a09a95d2178243538413b1d9dfca096e1cf66c1,McDonald’s blames Israel’s war in Gaza for missing sales target,,BC,BC,BC,0
159,a31470e42783b85b9c2115631ebfc8ac90dd8944f1a9b1b71681e4086ebf6134,Where are the Israeli captives taken in the Hamas-led October 7 attack?,,WC,WC,WC,2
160,413a52b4dd215971063bee56d2178ef280eed3478f05c03ac4e42e7b23fe0312,Far-right Israeli ministers threaten to resign over Biden plan,,BC,BC,BC,0
161,6eb985c59bf7721b823265f988b2f3421fd09cd97e02c169919ba4c6c8c38178,Biden to speak with Netanyahu Thursday on latest Hamas cease-fire proposal,,WC,WC,WC,2
162,78ea2a501b809c8e7564b7f6910a936983b9fd88f1477ad5b141efed78d847ae,"UN estimates 17,000 Gaza children separated from families amid Israel’s war",,WC,WC,WC,2
163,bcfda948870b6e65b794a4c7a49a7f88aa0f5cb108c11fb23b81a24e56175dec,Jewish-American alum says Columbia president should have taken these steps 'the second' protests started,,BC,BC,BC,0
164,20f4bd2f84d3456113b5eb060177b814331b8281f42778a5a1f6298972577130,Clashes on Ivy League campus as tensions flare following Hamas terrorist attack in Israel,,BC,BC,BC,0
165,82d56fe85ae9770c790312380d1466c7f2abd277f86f5b9c67a43095f4dce08f,Israel Gaza live updates: Israeli military calls on Gazans to leave parts of Rafah,,WC,WC,WC,2
166,f2d0edae8e795b2d004023073a7b245b6c07e9fdf99a993bff4b53da3c7fc3af,Palestinian gunmen kill Israeli man near West Bank settlement,,WC,WC,WC,2
167,2f74068cce0bb1cd8caf6d7ad364b0decef90053d38177d49e17117e62716e93,"Amid the war in Gaza, Palestine dares to dream of FIFA World Cup 2026",,BC,BC,BC,0
168,f95f2aa7f019ec7788ebc2d4a964fe7d88f66d9b125d563f5f6c7db5d908b497,"Critics charge Biden with abandoning Israel, hostages amid growing tensions with Jewish state",,BC,BC,BC,0
169,2f1fb91f141ad1caffa97f255ed9ed58bc1616aa3676d62320fea88e7587fc44,Israel says its attack on UN vehicle was ‘communication error’,,WC,WC,WC,2
170,828a2e36d7ead69be5f74961cca973eaf21aa79d17a456dd93dfe82770d31dc6,Photos: Palestinians flee Tal as-Sultan area in Rafah amid Israeli assault,,WC,WC,WC,2
171,262c5d170078e6d7cce3276d35b970506d73aeb97affc3ff7f790e52a653f6f4,Hezbollah claims rocket attack deep inside northern Israel,,WC,WC,WC,2
172,005fe0f1f3350512a7f090df5e97024f19eaace1bdc74ecb7e9d829a8adb0b1d,Palestinians return to Khan Younis to find homes in ruin,,WC,WC,WC,2
173,cc73747c9dfa2a20fa09232b712744033373442b2f71292d90266ccbd7ce63fb,"View' co-hosts clash over anti-Israel protests, fret that campus chaos will distract voters from January 6th",,BC,BC,BC,0
174,d4a86309912f0f51e3309beaf21c28a1467e31ecef209e8be0b7aef008edf438,Washington Post's Taylor Lorenz says Biden 'war criminal' post was 'obvious meme' after claiming it was edited,,BC,BC,BC,0
175,e150c4462662335f329a1d12660a4651aaf88218a46a040ec6f78a217fe8cd42,Pressure for truce deal rises as Israel reports four Gaza captives killed,,WC,WC,WC,2
176,f8390865ef8a3b338a598f920c8cc59efd23201d14e9da3e3c38ad93e8fba1e6,Colombia's president says country will break diplomatic relations with Israel over war in Gaza,,BC,BC,BC,0
177,c1106e5bd2c13cdeb6e2f59d092fad02db212a8dcda535773f10ce5ec8247d0a,How is the plight of Israeli captives affecting ceasefire-deal chances?,,WC,WC,WC,2
178,eb3bb572226d9caa0ece89da19c3236f8da0ab6071916f105cbb5ab91f9eeb8f,Israeli military spokesman’s Hamas defeat remarks widen rift with Netanyahu,,BC,BC,BC,0
179,2686ee74a3d08bce3369ac42fb6ba23e622137952b28e4cbd55c979eecfd9e9e,Watch: At the Gaza hospital with more bodies than shrouds,,WC,WC,WC,2
180,87a3a68525e0462813559c88514378b54bf65d95f685bda5beb78994b2d759f6,Lebanon says one million displaced because of continuing Israeli attacks,,WC,WC,WC,2
181,4f9811fb3e2b3931ddf36541835d23bdf9e4e0e90135876c266911b8231d6ed1,Photos: Palestinians ordered by Israeli military to evacuate eastern Rafah,,WC,WC,WC,2
182,294ff8978d54f27838b8b4508344d072f562dcad76a5570d4ff48d137db41652,"University of Florida president rips 'stupid and reductionistic' anti-Israel protests, says negotiating unwise",,BC,BC,BC,0
183,2c730066bea882458a976afd47c4f8128fc61f9d5c7ca6ca84e557cf95e1a34e,"Stabbing attack at Israeli mall leaves 1 dead, authorities say",,WC,WC,WC,2
184,b368fa082b42daa5fcb5605f94df0b8d3701a4cdf32db1a90e7ee080ac3d44df,Biden official gets heated in clash with reporter who asks if US has escalated Gaza war with Red Sea presence,,BC,BC,BC,0
185,875b7701bb5dad26110a9387c4c2c212483f484b83cf098b309e06c3a6f8200d,EU foreign policy czar suggests US slash military aid to Israel,,BC,BC,BC,0
0,5fa0103c4d40cbf0699f81bb819e2194b86206e48421837b8f4fec71766181e4,Besieged and under attack in Sudanâ_x0080__x0099_s El Fasher,WC,None,WC,WC,2
1,e1dfc1b5236074388311aa61131ab3573167b680e49fa34390c78a5ceca43c9d,Macron leads ceremony for French victims of Hamas attacks,WC,BC,BC,BC,0
2,f97631523e17999f82f5d04a1974324b34f58bc89f593d5b575b9011ab408114,"6 months on, families of US hostages in Gaza stuck in 'ambiguous trauma'",WC,WC,WC,WC,2
3,942dbb5db3f1a58a47a880e2027ab9ce5a6986cebda86d30cf31bd7a148e910e,Watch: Israeli child hostages reunite with family dog,BC,WC,BC,BC,0
4,dc485249433911a0a8d89e87b1f5c01fe02e64b2f3952f81427fb21ddbe5dcfa,Biden speaks with Netanyahu on latest Hamas ceasefire proposal,WC,BC,BC,BC,0
5,595ae3798edb264c3b0640de07bfe58e23176b98526ac7c9a6ab7e330929d5d3,Israel says Hamas commander Mohammed Deif killed in July air raid on Gaza,WC,WC,,WC,2
6,c21b8a32f871a252c480de7c5e2d9e913aa751d078d2676f88572fa5a852790b,Columbia's former president Dwight Eisenhower warned the world would forget WWII horrors against Jews,BC,BC,None,BC,0
7,9eb7b4d75093ef08b7ef22132003c58647edbe59f1ecd4a6d4952453363d73cc,"US ‘reviewing’ Gaza ceasefire proposal, says it opposes Rafah invasion",BC,WC,BC,BC,0
8,701adc00ef5a13d2ae6d5d9e097fca03a97ac923a4c55a688464be2445b0d5c1,Photos: Eid al-Adha celebrations clouded by Israel’s war on Gaza,BC,BC,WC,BC,0
9,9add8d2756ed1378f106ef885ac06d1a3ac4d0caed39a4c7d7b8ecb5e7561e39,US says Hamas is to blame for ceasefire delay – but is it Hamas or Israel?,BC,BC,,BC,0
10,422b3258c0707bfe2640952c68ecbeadf720935cf8af64044a9e56534d69a5f5,China warned as Philippine president proposes countermeasures against Beijing's aggression,None,None,None,None,1
11,afca55a616a15667e0cc8720708532b43536d1215d17fe164b0628a267fa0444,Israel criticises terms of Gaza ceasefire with Hamas but talks go on,WC,WC,WC,WC,2
12,d6cd3affee7f07728299e44e510924ab54b3e37a46c54b1db6f7c32a2f3999f2,Rocket attack launched against US military base in Syria,None,WC,WC,WC,2
13,89bc089becd166a6356c5fcadfdfff0c940095cbb84769e878fd3b9921a88953,"What’s Sudan like after 15 months of war, displacement, and inhumanity?",None,None,BC,None,1
14,009e7e4f3b97dba81c64b9248d96649fd0e3cbc93cfc4c4ed23ebbe680d75feb,"Israel’s war on Gaza: List of key events, day 111",BC,WC,WC,WC,2
15,fea9b125a681c292cdf79e9d461dcdffdfc9dde49eeb9f63b9e8fa7ed988231c,"Hamas releases 13 Israeli hostages, 11 others as cease-fire holds",WC,WC,WC,WC,2
16,da5473cae8fc9bd611e0ca1cf738e8783ccc9383e9e2a2befda61c1ba88fa30d,"Jewish Democrat suing Harvard over antisemitism chastises his party for inaction, endorses Trump",None,BC,BC,BC,0
17,5188ff0aa9585f559510531481be79676f368ae3c307feefc54492b81f2c319c,"Israel launches major West Bank counterterror operation that kills 9 militants, IDF says",WC,WC,WC,WC,2
18,3d8a890c0746a4e2bbb9e5719901c2b770ea9e5cd5b1d7d4e4a19a1d8b709e92,Who are the Druze? A look at the community following a deadly attack,None,None,,None,1
19,7a8eb25da6e3dc55db96ccb71a1fa9dc9b6f44d3192e0b0c1016a004dac8b6f5,Can Israel learn from the intelligence failure that led to Hamas attack?,BC,WC,BC,BC,0
20,8eb4976cc7196071960826d2787acc73172e956bc14b1773f9be071feb66b9f5,Lord Balfour: Pro-Palestinian protesters damage University of Cambridge painting,WC,BC,BC,BC,0
21,4fb99d564c2c4ad364268349978cc0e06e11e25e12abec2cb1b8fee772d884fe,Taylor Lorenz leaves Washington Post following her Biden 'war criminal' post controversy,None,None,BC,None,1
22,f78ded6cab0686ba75d7506db3fcbcf1989a32c0779826274955a0354189f9a6,Kamala Harris shuts down anti-Israel protesters during campaign speech in Michigan: 'I'm speaking',None,BC,BC,BC,0
23,1db076ad25cca7d1933e3088f973ff68b6f374a30da9124e42183c0e2ee7c0d7,California high school students walk out in protest after Jewish student was called 'dirty Jew' and attacked,None,BC,BC,BC,0
24,2e79360cce37e93ac0e5b6d5f2a4a1012ca39da5bcbb25e7fa30c9dcca12a603,Jordan remains ‘last holdout’ as Iran looks to create new ‘terror front' on Israeli border,BC,BC,BC,BC,0
25,6f4615cfb2131dc915661271f91112154a9066edde35f2bea0f3b00ce80786cc,"Israel says it conducted retaliatory strikes against Hezbollah in Lebanon, struck Hamas in Gaza",WC,WC,,WC,2
26,d39491a59a5a5e7136e945cd76516efd8861e4b88145d104edd18d20bc3229cb,Columbia celebrates ‘alleged terrorists' with on-campus memorial to ‘journalists’ killed in Gaza: report,BC,BC,BC,BC,0
27,85d7f320e7b1459bd64a17054a91fd1f2ded7392eb122c34f5f8a68a95dd0f5e,Israel-Gaza attacks: Vigil for victims held at Downing Street,WC,BC,BC,BC,0
28,8b698b49d9dad88142011201f00ebde67c8aba98b7b25b328f6bc52a984f54b0,US imposes new sanctions on Iran after attack on Israel,None,BC,BC,BC,0
29,2fe2074d94ca1d3010c1f21035758a0f99391f1100e59a09155acf037d34116e,Israeli intelligence confirms dozens of hostages thought to be alive in Gaza are dead: report,WC,WC,WC,WC,2
30,dc7e5917ef029840260e114b37dee5fe3c2a1696736e9859f16e73f51551b6d3,‘Divest from Israel’: Decoding the Gaza protest call shaking US campuses,BC,BC,BC,BC,0
31,2a7c9a015f043e6aeb2b36af3b4873db149de944171d331971f111514f8f487a,The ICJ rules Israel must halt military operation in Rafah,WC,WC,BC,WC,2
32,9280196de1dfcd3d7e4b512c8ad8bf9c36cfd8730ed1b2ae57c459b80fd64c8d,Hamas says no news on truce deal as tens of thousands of Israelis protest,WC,WC,WC,WC,2
33,b9ab71df4b9ff99f205c3264900b9744bece7307c5919042b6a726b05b57d5e7,The War on Warriors': Pete Hegseth shares shocking never-before-told Biden inauguration story in new book,None,None,None,None,1
34,bdaa99ed2d7f73af344fa872df10f595bf418959a46bb335c27d46dd3b46ce14,"Antisemitic attacks scrawled outside the offices of prominent journalist: ‘F–k Israel’, ‘F–k Jews’",None,None,,None,1
35,b9b73d44b1d6bc779a129fe1975e78ec6d1c1cce562b78e7bf5c94945f4233a4,Fetterman argues TikTok is warping young people's views on Israel: 'Hamas started this',BC,BC,BC,BC,0
36,b37cfd42b9d9b34a01172cda5fe3fbc3baea3e0aae87c69f14158afb1b43ddc9,"Biden’s Gaza peace plan, is it significant? Will Hamas and Israel agree?",WC,BC,BC,BC,0
37,99f263cd16345c64bcd95ee73d6963343745e6fb7fabf7d352b1f9f562514789,"BBC World Service - Newshour, Gaza: civilians flee Khan Younis",WC,WC,BC,WC,2
38,8796b47e40639df96c7a496bf56dea40c9c60c878a5255ee67efd6849ecc48be,Israel strikes southern Gaza city swollen with displaced people,WC,WC,WC,WC,2
39,cdf7daff85092558916b9ad7f25b6dca93ea7b21a5ef0025a841da983f2f3736,Photos: Palestinians fleeing to Khan Younis still face Israeli air attacks,WC,WC,WC,WC,2
40,97e54af7981fa062b6dda0f44c1c2ddf6bea26e5a82326b9f5519eba60732404,Israel steps up attacks on Gaza before truce,WC,WC,WC,WC,2
41,44aac16f57229bd5735e9e402e33195110008813096d86a9c7525c3bbf598796,Israel’s Knesset votes to reject Palestinian statehood,BC,BC,WC,BC,0
42,0aa4b202f3ead792c31d8c7cfd190f5ec755c7da7c8aae9b750ed79306ada992,Israel-Gaza War: Can Hamas be defeated?,WC,WC,,WC,2
43,ea8341888c76c2b84afcb342843d9a8eb47b6b5da2622fd197866e6d74b576a3,More Palestinian teens freed amid hopes hostage deal can be extended,WC,WC,WC,WC,2
44,106ed20b42f1b6812c9bb5b84bfa5548edefeca3d7947c5e9b9f3120dd2382cf,Dog lost for 40 days after terror attack on Israel now comforts hostage family members,WC,WC,WC,WC,2
45,b265f697ee5e02c64baa9cb99dfe30ca09bf32967291a6f1922ee6b44710b91a,UN agency calls for ceasefire in Israel-Hamas war: ‘Matter of life and death for millions’,WC,WC,BC,WC,2
46,35eca2de1b8686e0ff13de750c67d686ed791333298c5c4fc5a495eaa643af61,At least 21 killed in Israeli attacks on al-Mawasi: Palestinian officials,WC,WC,WC,WC,2
47,19b4afec54f5b5c069868a29934cd604a91cdcf2b75f8500152eeb47a15d2897,UN-run school shelters in Gaza are under attack by Israeli forces,WC,WC,WC,WC,2
48,d2665fa447b081cbfb6e609c9c0e9482118fd47596763c0898ea085a4d5578cb,US calls for temporary Gaza ceasefire,BC,WC,BC,BC,0
49,61ed814687f95043888b2edd22bf1b7eeaf67e2a291d36d72caf3dd89c30f2c2,All-Star Panel: President Biden Losing Support In Key Swing States As War In Israel Rages,BC,BC,,BC,0
50,63e030247df0628c449b1580542f219cfd49ed58876d2b3b788b118dc2a19d77,Panic at UN school in Gaza hit by Israeli attack,WC,WC,WC,WC,2
51,b5c91175de93f0ab338317216668e0472fb0aec789cccc5bd3d83a77c710168b,Photos: Hundreds take to streets to protest Hamas boss Haniyeh’s killing,BC,WC,WC,WC,2
52,afd606ceb5fcec709441019f4afc4b5b17bba5f837788f4e3688824f642659c3,Photos: 200 days of Israel’s war on Gaza,BC,WC,WC,WC,2
53,57d49b15ba6c57caf52c999d26f0f23b2c2f9381b3a526025618855985c741f8,Attack sends message to Iran but Israelis divided over response,WC,WC,WC,WC,2
54,793ed361d2db969a01a9b926f402d3c791201b94ae6c22f16a83f8a5b2173400,Israeli air attack on residential home in Rafah kills four Palestinians,WC,WC,WC,WC,2
55,1d5872b9eb3c68f3534f80f8ce551412e7ad30ff016b79f5148b5f9bb1d1fdd6,US $6bn deal with Iran under scrutiny in wake of Hamas attack on Israel,BC,BC,,BC,0
56,c0fa01045be5f1040cf443da0425d900fc94511157350e813486a2ee39ecd8ef,Colombian president suspends ceasefire with rebels after attack on Indigenous community,None,None,None,None,1
57,d42b0b1d99b2c904f23b0aeadd8948caa91471dbba00ba0705a378a9bf9a6a8b,Israeli ministers clash over hostage deal,BC,WC,BC,BC,0
58,f2ba6323597dbef99bc976240d2d43e7050ceeba0ec0cdd9561db1b20187017d,"Israel’s war on Gaza: List of key events, day 137",BC,WC,WC,WC,2
59,cd05a5d6b14d06158608883f8d613b108c93ada963a88b029f2ec61bd778acf4,Israel-Palestinian bitterness deepened by Hamas attack and war,WC,WC,WC,WC,2
60,d91b43730494929255469eb829c58b427b1a40f0102cfb6898d52f1cc81a802d,Hezbollah chief says Israel should be ‘scared’ of all-out war,WC,WC,WC,WC,2
61,205b09b64baab5db603832932b6d3a74e1417b49289c02c9f2b0dca419e035e7,Gaza’s terrified children all too aware Israel’s bombs steal their joy,WC,WC,WC,WC,2
62,ea74c1e6607715350579d7ac62df92ba9422cf8729825c093a9b398eff691c89,"Israel-Gaza war will continue for months, IDF chief warns",WC,BC,WC,WC,2
63,9b7fb8f1d6cd1f46a58bd18c18055d1bc33821d9d4b5498167368b128f79fe3b,Israel Olympics team says athletes are getting threats in Paris to generate 'psychological terror',WC,BC,BC,BC,0
64,26c46aa0b99a422408b66f8491bdd1d42b3deb03d06711e1ce908856cd7e1c7e,Israel has bombed eight schools in Gaza in just 10 days,WC,WC,WC,WC,2
65,9ef8608f2b0af76c2e08543c7b0f020f9872601aab68b89fce5ab727316c2f44,Freed Israeli hostage demands world do more for those still held in Gaza,WC,BC,WC,WC,2
66,0aec258c8c72a1509276007fca390a6901c537bed472ad04d8659516ac20689e,Israelis urge Netanyahu to accept US peace plan for Gaza,None,BC,BC,BC,0
67,ca5803c52ab95574c514c6231be8f05c0085c35048d55fd7e8bbb3e3c18f80a6,"‘Like we were lesser humans’: Gaza boys, men recall Israeli arrest, torture",WC,WC,,WC,2
68,3b9c0cce8fb1ea15703ba1138e5993dc4d71ecbbedf9f9fbd52f8596e9b460ee,Millions start Hajj in shadow of Israel’s war on Gaza,BC,BC,WC,BC,0
69,936f631316000807eef84c38e390c706b542e0cbf4d423de887541ba7e99fb7b,"Woke' political, college leaders set stage for pro-Hamas DC protest: lawmaker",BC,BC,BC,BC,0
70,5a8eea2b181abce1781ed63253a33905ff2fb9128afa9a094c378203863a8002,"AOC, Bernie Sanders lead action against Israel after shocking pager attacks on Hezbollah",BC,BC,BC,BC,0
71,e2771307d87ddd74b3328dbd9d60176e154899d00c94f02b96051451b19d8718,Iran's nuclear activities raise concerns as UN watchdog warns of lack of transparency,None,None,BC,None,1
72,f397ff59333d38202a81cc7e79acbaf08e4426d802251321b271db3e8a443926,Israeli soldiers' mosque behaviour condemned by IDF,WC,WC,WC,WC,2
73,ecb1fa9cfedadb4652951b041257fbf320f23e8d88bb615c636758b591ad070b,Palestinian Authority cracks down on protests over Israel Gaza attacks,BC,WC,WC,WC,2
74,53e86d84993bef8d3f05eaf413059e7aefaa1ec792d3051f3e3083df9e4cbe83,Anti-Israel protester turns himself in after threatening subway passengers,BC,BC,BC,BC,0
75,9a285c67ab5138173d9c2560274f679f2c909fb03494ad777e5d4215403e8eda,"More than 10,000 dead in Gaza since start of war: Hamas-run health ministry",WC,WC,,WC,2
