,id,headline,Lab_4a_x,Lab_4a_y,Lab_4a_z,lab_4a,label
181,34da305988b74f87b9bd724872be6358fc0b22d5d90dcd44600dc7f035c2ee32,‘Famine is setting in’: ICJ orders Israel to ensure Gaza aid,,IE,IE,IE,0
182,20f4bd2f84d3456113b5eb060177b814331b8281f42778a5a1f6298972577130,Clashes on Ivy League campus as tensions flare following Hamas terrorist attack in Israel,,IE,IE,IE,0
183,82d56fe85ae9770c790312380d1466c7f2abd277f86f5b9c67a43095f4dce08f,Israel Gaza live updates: Israeli military calls on Gazans to leave parts of Rafah,,VE,VE,VE,2
184,f2d0edae8e795b2d004023073a7b245b6c07e9fdf99a993bff4b53da3c7fc3af,Palestinian gunmen kill Israeli man near West Bank settlement,,VE,VE,VE,2
185,2f74068cce0bb1cd8caf6d7ad364b0decef90053d38177d49e17117e62716e93,"Amid the war in Gaza, Palestine dares to dream of FIFA World Cup 2026",,IE,IE,IE,0
186,f95f2aa7f019ec7788ebc2d4a964fe7d88f66d9b125d563f5f6c7db5d908b497,"Critics charge Biden with abandoning Israel, hostages amid growing tensions with Jewish state",,IE,IE,IE,0
187,2f1fb91f141ad1caffa97f255ed9ed58bc1616aa3676d62320fea88e7587fc44,Israel says its attack on UN vehicle was ‘communication error’,,VE,VE,VE,2
188,828a2e36d7ead69be5f74961cca973eaf21aa79d17a456dd93dfe82770d31dc6,Photos: Palestinians flee Tal as-Sultan area in Rafah amid Israeli assault,,VE,VE,VE,2
189,262c5d170078e6d7cce3276d35b970506d73aeb97affc3ff7f790e52a653f6f4,Hezbollah claims rocket attack deep inside northern Israel,,VE,VE,VE,2
190,4dc98908d3cd04a7292a73c601ecdb7b62c76855406c24c0cf7396abd9ca68d8,Florida Keys wreck identified as British warship that sank in 1742,,None,None,None,1
191,005fe0f1f3350512a7f090df5e97024f19eaace1bdc74ecb7e9d829a8adb0b1d,Palestinians return to Khan Younis to find homes in ruin,,VE,VE,VE,2
192,cc73747c9dfa2a20fa09232b712744033373442b2f71292d90266ccbd7ce63fb,"View' co-hosts clash over anti-Israel protests, fret that campus chaos will distract voters from January 6th",,IE,IE,IE,0
193,a428f9e7cab9e564568b93f302cd16dc35afdd1a0b1f6bad3ddc20db5c1c0812,Gaza war: Vigil aims to pressure Israel's leaders over hostages,,IE,IE,IE,0
194,f8390865ef8a3b338a598f920c8cc59efd23201d14e9da3e3c38ad93e8fba1e6,Colombia's president says country will break diplomatic relations with Israel over war in Gaza,,IE,IE,IE,0
195,eb3bb572226d9caa0ece89da19c3236f8da0ab6071916f105cbb5ab91f9eeb8f,Israeli military spokesman’s Hamas defeat remarks widen rift with Netanyahu,,IE,IE,IE,0
196,7f4cd86063335ac990eb62ab971a4ac6a7fee145f39f841803ac484c3d30496d,"Iran and Hezbollah attack on Israel imminent, Blinken tells G7: Report",,IE,IE,IE,0
197,2686ee74a3d08bce3369ac42fb6ba23e622137952b28e4cbd55c979eecfd9e9e,Watch: At the Gaza hospital with more bodies than shrouds,,VE,VE,VE,2
198,87a3a68525e0462813559c88514378b54bf65d95f685bda5beb78994b2d759f6,Lebanon says one million displaced because of continuing Israeli attacks,,VE,VE,VE,2
199,4f9811fb3e2b3931ddf36541835d23bdf9e4e0e90135876c266911b8231d6ed1,Photos: Palestinians ordered by Israeli military to evacuate eastern Rafah,,VE,VE,VE,2
200,cd14cdaa13b78db98c50222ef606df85c33de4039a25879ffc43d530e9952165,"Taiwan election: Ruling party candidate wins tightly contested presidential race, upsetting China's ambitions",,None,None,None,1
201,294ff8978d54f27838b8b4508344d072f562dcad76a5570d4ff48d137db41652,"University of Florida president rips 'stupid and reductionistic' anti-Israel protests, says negotiating unwise",,IE,IE,IE,0
202,bdc4ea8021fe17150fcf6a36a9f79069473336338e2c9758cbec53027fb97d6f,Israel may have started a forever war in Gaza,,IE,IE,IE,0
203,2c730066bea882458a976afd47c4f8128fc61f9d5c7ca6ca84e557cf95e1a34e,"Stabbing attack at Israeli mall leaves 1 dead, authorities say",,VE,VE,VE,2
204,b368fa082b42daa5fcb5605f94df0b8d3701a4cdf32db1a90e7ee080ac3d44df,Biden official gets heated in clash with reporter who asks if US has escalated Gaza war with Red Sea presence,,IE,IE,IE,0
205,3074b00b23326948d2bbbe58ab76020a8292aa132772e2f58bee0a19451bc9e6,Former Israeli security agency chief: Netanyahu wants an endless war,,IE,IE,IE,0
206,875b7701bb5dad26110a9387c4c2c212483f484b83cf098b309e06c3a6f8200d,EU foreign policy czar suggests US slash military aid to Israel,,IE,IE,IE,0
207,555b0d13f3223d03e40f7f7591d9c84caaf1946f53a52d5524213a246efcd8a9,Islamic convention featuring Hamas leaders says war would end if nuclear-armed Pakistan threatened Israel,,IE,IE,IE,0
0,c11b929b4fbb8a35079b636a20d3d840e12787d77dc456d2e118c818edde4073,"Rep. Rashida Tlaib, critic of Israel, silent on Hamas terror attacks as Israeli death toll climbs over 600",VE,VE,VE,VE,2
1,725031ac22b99019de1e13e6b28470aa87d89d86a78afbaf550f9cc0df71cffb,Negotiators push to extend Israel-Hamas cease-fire for second time as final hostage release looms,IE,IE,VE,IE,0
2,f77e751af00fc9a5a3fa0e604398d52f55bcfd24f7624d4cc60ed6452b772c53,Can the US-led maritime force stop Yemen’s Houthi attacks during Gaza war?,VE,None,VE,VE,2
3,39c7d311e27821bccfa4b5a286075d7855f138c0937c91dec7b678cf3f58ba42,Anti-Israel voters warn Harris won’t get their vote without a cease-fire: ‘This is our leverage’,IE,None,IE,IE,0
4,bcf8a85a34a811cd42963f9350d38f35a34c59a23ca4a8c90f2aca69069aa609,Palestinian journalists covering Gaza war win UNESCO press freedom prize,None,None,IE,None,1
5,f1aebf8ae435d1bcb94e9a0f5f75be72deb735fef47f39419ffc43e43f5bba22,College president tells anti-Israel protesters they aren't entitled to 'take over the whole university',IE,None,IE,IE,0
6,6cf377dded1a7b783a6fca0a3354a36a3c410dc203e914f084ecc77f789d0cd3,"Hamas terrorists branded Israeli children hostages in case they escaped, relative says",VE,VE,VE,VE,2
7,e2f918f52f941051b71d7140bde58fcb38141212ac810ae74aa286760731d21e,Israel-Gaza war: 'Violent' strikes reported in Gazan city of Rafah,VE,VE,IE,VE,2
8,89d4c1c717274594f59ab687a6154761959fba3484baf7cf57e7ba25f4f0ba92,US warship cruising Red Sea shoots down attack drones fired from Yemen,VE,None,VE,VE,2
9,c6abcb40bd17bf6265befe79d854dfe4ebd733de5e6315839806bdf39c5196cb,Anti-Israel agitators descend on DC ahead of Israeli PM Netanyahu's address to Congress,IE,IE,None,IE,0
10,3ebf175df5a8d06c282b76c9810c4378b9f890d92f8de09454632ca23432556d,"Al Jazeera journalist, cameraman killed in Israeli attack on Gaza",VE,VE,VE,VE,2
11,72573901d1ec1c5cddf58d7dab8c63cb4cbb6d2c1e3412d7470ebb432e6e653b,US Vice-President Harris presses Israel's Gantz on aid for Gaza,None,None,IE,None,1
12,f1c9e087075232519bd179424ca844feba8e5528b5dbef569547457eed42e0dc,Hersh Goldberg-Polin: Gaza hostage's mother pleads for ceasefire deal,IE,IE,IE,IE,0
13,41c7f91ca804d0fcd889d9bb36f9c7a7c4332221a6fe857b8952e6b4344e7f4d,Sudan war: Threat of invasion in El Fasher leaves people in fear,None,IE,IE,IE,0
14,5c3119458daa97ce3d8081989a3773d04f420ab800a113f390d0bbe5765b8232,Photos: Israel pummels Gaza after Hamas’s unprecedented attack,VE,None,VE,VE,2
15,27af5dd01b6f1985b26d5946a096f19805492a0f94fa1f97f033f34f4ab46637,Palestinian village fears Israel wartime demolitions,IE,IE,IE,IE,0
16,5c0e0b476dce358eb215787297a7824c3505371a5daa4b0a06fea4fb1f890d80,"Attacks against churches doubled in 2023, report warns: 'Growing disdain for Christianity'",VE,IE,VE,VE,2
17,3b9ff1b9f705d3595e3a6efdc8f1115bbfa6b62246d1bf9e35d59d14332311ae,"Tanzanian student in Israel: 'Shift change saved me, but my friends are Hamas hostages'",VE,VE,VE,VE,2
18,0ea87a42bc7760717e9ba8c15c5105363e07862bf1772468f6f257ae91f1ec21,‘War crime’: Israel bombs Gaza church sheltering displaced people,VE,VE,VE,VE,2
19,adc3c7a855cc3952d64bed13c1a917768ffbd9cb878f68ac3bdb998c9608f50d,Israel’s war on Gaza triggered a war on free speech in the West,IE,VE,IE,IE,0
20,6e117181c996f0e883141b2e7997c614298ba68792b9aed8d891bff6e0613fc2,College students express concerns as they expect anti-Israel protests to return to campus,IE,IE,None,IE,0
21,9e3a571edcf8e39093bc8cbd9b96db70e2d180f0c49bcf3097998ae470bbcfde,Israel’s war on Gaza: Challenging the narrative of a “just” war,None,IE,IE,IE,0
22,b84e209e9276d697dd14a54050d985958786892b98f8e64834f878882d4a1dd0,College student dedicated to America's Civil War veterans in California 'honors their legacies',None,IE,None,None,1
23,6fdecf7cfa0b0c4423c88a24b9249e828fe19221ded2c0b8803d79825f6b4a02,Bombs and viruses: The shadowy history of Israel’s attacks on Iranian soil,IE,None,None,None,1
24,5576bd2d5b84a24f1eda32e8747eb75747d1398dde7a29366f722fdc9fbe358c,Doctor who walked out of meeting with Biden 'not satisfied' with president's stance on Israel-Hamas war,IE,None,IE,IE,0
25,67a7c45c87029919d7cd82e40bbaeeacd1c3cd3888541f0134d4f53674367548,"Netanyahu calls Mideast conflicts choice between 'blessing or a curse,' warns about Israel's 'long arm'",VE,VE,IE,VE,2
26,27f1b822078d9e0b192fcdb32cf9ee2100aa287e04c10a205e29fcd11f43cc08,Protestors unfurl ‘war crimes’ banner on Australian parliament,IE,IE,None,IE,0
27,385e8be8ec5a6193ca5563ea734d3f64c5e07391f6577fb7a52adf47a313bc6c,SNP asks PM to call Israeli actions a ‘war crime,IE,None,IE,IE,0
28,8c434ba195a456181bd589be91f338b28d4f0de46a4d3e4d6c9c733e4eeb6d15,Jerry Seinfeld mocks anti-Israel hecklers during Melbourne show: You 'just gave more money to a Jew',IE,None,IE,IE,0
29,be07afda6aafa8be748fad5661cd876c997ba6f70344fa43e189208c4d640082,"President Biden tells crowd 'I am a Zionist' at Hanukkah ceremony, condemns silence on antisemitism",IE,None,IE,IE,0
30,08c88456421a8c375e74112014b52a91d50b100a309db167ce5d9fded7d5d75d,"Columbia, NYU, Yale on the boil over Israel’s war on Gaza: What’s going on?",IE,IE,IE,IE,0
31,6cadb56232a585aef49ba9082f7c445119ae575d0a92c884aa601ec7249e799e,Saudi Arabia switches focus from Israel to Iran to cool tensions following Hamas terrorist attack: report,VE,VE,VE,VE,2
32,c1d90139df251686ede3497cef3b91a8a82e8f557cf2831d94578c5fd5585b1f,Fetterman reams out NY Times for platforming terrorist propaganda after interview with senior Hamas official,IE,IE,IE,IE,0
33,00e09ff42844b07888f030b5b73490c9387281295be4931b7eb623963be5df46,"Israel-Hamas war: Ceasefire in Gaza chances shrinking, Qatar says",VE,VE,None,VE,2
34,048fd5d209d59e7fd7c7811a379973e15491466d414409610d6957deff40a50d,Hamas hostages: Stories of the people taken from Israel,IE,IE,VE,IE,0
35,44f82d1b47c24aed8b3eabe8efeb4c270b19091fdadb106d85a07fb1b7d33c9a,Sudan war mediators welcome new pledges on humanitarian access,IE,None,IE,IE,0
36,d7dd61bce9b8a1c6473479e744bb4460ebd6c1b030c1e7d193c12b1917ff66a2,Maryland AG reinstates hate crime task force member who claimed Israeli babies murdered by Hamas were 'fake',IE,IE,VE,IE,0
37,5331d0e3203445009a52ad182528e0977ad1c98a661317324a166232b26a4f35,France’s Macron calls for arms sales ban on Israel as Gaza war nears a year,IE,IE,VE,IE,0
38,fe2fcdf9e9f5b6077b8eaf75f501751657a9ca86f595566f4444d176e55e351c,Inside West Bank district under harsh Israeli lockdown since Hamas attack,VE,IE,VE,VE,2
39,07323009149f1e01cb038d53231470513538d23ea211c2e8ee8ad824b2e5e186,Aid trucks enter Gaza after weeks as Israeli attacks continue across strip,VE,IE,VE,VE,2
40,878b94a7beaee23b8e8828199b637a783f74a4faadb0bb74cc12a3943b9334dd,"Shooter who killed NJ imam still on the loose, $25K reward offered for arrest",VE,VE,None,VE,2
41,963bdfef07bb02250571d6ce2f3950932d5eb3aa13f446dd40074406238bb0e0,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",VE,VE,IE,VE,2
42,f7ef280bd27ed5294ff9b6a00f546bcd0014f312a0f2edd1358aae45b152095b,Tributes for 'brave' British-Israeli father murdered in Hamas attack,VE,IE,VE,VE,2
43,05544aaddf8fc71f4237da553f9ee2d578de8472488bce2e19c48ed97cc2bc0b,Pope says democracy ‘not in good health’ as he warns against populists,IE,IE,None,IE,0
44,dbe114d03a474c271b1d03a3550d424a413fa7274761eed3ca509ed0d055781b,Israel bombards Gaza’s Rafah as ground offensive looms,VE,VE,VE,VE,2
45,be0d9ae6ed9379e5c465dd50ca91b29f8d94321c15fd5e53701434f08d0290c8,What are the prospects for talks to end Israel’s war on Gaza?,None,None,IE,None,1
46,dcbd7e6806b548f22c4528b93b9926593bbf62f32137c2649a9858d4a1b1f30f,I thought just kill me quickly': Gaza hostage's 54 days in captivity,IE,VE,IE,IE,0
47,529bcdab9b94f5fe415562b9923dd97fe21c4e11cf4e0bce04ae731601b3ed74,Israeli attacks kill over a dozen people as war on Gaza enters 12th month,VE,VE,VE,VE,2
48,3a89b1d19860c22c064614c11797f6d9cbc5a216554df58c59c0fe626b307d56,Israeli army and settler attacks against Palestinians in West Bank increase,VE,VE,VE,VE,2
49,5e2edae2f7260cfcc7330ecfb6eb6aaef1b2093ac3d382f0a28ee183f58dde8a,John Fetterman to receive top Jewish college's highest award for his stance on Israel,IE,None,None,None,1
50,680fc91b9e11ff994ea45fb0d0f8e2e97d5d1f6942dcaafd1fd495116ad73a6a,"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",IE,IE,None,IE,0
51,2dcd3ae03b3646d86be07b5340bebda9aa874a93bbef9561c588b64e988f4522,Iranian official who reportedly helped Hamas plan Israel attack is seen shaking hands with UN aid leader,IE,IE,None,IE,0
52,c49f196d8ebedf8d01fd855699b2f66ff9e048a9abbae4306187535834914257,Bowen: Tough choices for Netanyahu after Hamas upends expectations,IE,None,None,None,1
53,fcce4672687184dbb7eb2ba2d27d55be42e091f968ad9956bf423a2bbd518bbd,Russian arms depot erupts after a Ukrainian drone attack,None,VE,VE,VE,2
54,b13fbf9b52d622953302d885231712bb9e1866a2317c7ab891706d03ebcd137a,Iran will attack Israel if Gaza ceasefire talks collapse: report,VE,None,VE,VE,2
55,3a339d20bbd9d21bedb0d123c07bbd8021942208ab70503fed37c3c5b521661b,Israel is repeating its Gaza assault in Lebanon. Why?,VE,VE,VE,VE,2
56,980382c9ab8cd5df8e388d802ff4ab68d21c45752ab8ce1b95d17061ccaa0433,What’s blocking a ceasefire in Israel’s war on Gaza?,VE,None,VE,VE,2
57,00e5bf005e56779506ec45ddd537cef081da69560c8a8af8fb54b112a3539a12,UN experts say grounds to believe rape occurred in Hamas attack on Israel,VE,VE,VE,VE,2
58,eefb9cc4a6fbfdd2502d8bef03730c35956048705d52a2ef31046f63e1411e70,Israel conducts more airstrikes on Hezbollah targets,VE,VE,VE,VE,2
59,5697dfeaa8b2700871861f50842843201aae12b0abb8fd3df5393fa22a7bde6b,"UN experts warn of Israeli violations against Palestinian women, girls",VE,IE,IE,IE,0
60,d0fdf30416a246b133fb07ddc4d1b23f6071fa8fd03af1e781f7e93025479384,BBC Chair denies plea from 200 Jewish staffers calling for formal probe into antisemitism at the newsroom,IE,IE,IE,IE,0
61,26694b16f95ef455998d3c42d4fd9497788e29e6cefa3ea66cbe7034e34106ea,‘Disastrous failure’: How Biden emboldened Israel to attack Lebanon,IE,IE,IE,IE,0
62,5a4c2cbe79000945f11effa40793c5234b6df056710d9c612f491a141abf006a,"Crisis in California: Hamas-style attack could happen to us, border mayor warns as migrant surge continues",IE,IE,None,IE,0
63,0aca1e6ed8be5c5e6c79fab136e01306529bd1a5ac1f63ecd447d30a0309103b,US university Gaza protests intensify,IE,IE,IE,IE,0
64,07a2857726382ebcfbd51c039b1b0da1ae041a82fe22e40ad7b2d06bd448f04b,Tanzanian students taken hostage by Hamas in Gaza named,VE,VE,VE,VE,2
65,d155d61e50fc3bf7c5622c2f3249ca142f35a3dcf768ebd8d6b3f800e8668204,Israel’s war on Gaza: The view from China,None,None,IE,None,1
66,5898d4c5774e9b5684a6eeceec32c8412d3a63450a2b2a0607c14078631c386d,"Gaza has lost 61 percent of jobs due to Israel-Hamas war, UN agency says",IE,IE,VE,IE,0
67,14fe9dbea4c5763dcaced3de515ecadf5bb15df2d6ed85fc41c697a4e92f5b15,Israel white phosphorous attacks on Lebanon harming people and ecosystem,VE,VE,VE,VE,2
68,b029b4922fbd7b508dce4bae1b4d2967cdd178792cf069e1f1136b5ff1e85bb4,Israeli minister challenges Netanyahu over Gaza’s post-war future,IE,None,IE,IE,0
69,aeec358a661cdce6528b1a96736456c4c5abf5bc4b41a28aaeb3cb2aa9d849e2,Yemen's Houthis claim responsibility for striking Norwegian tanker Strand in latest attack,VE,None,VE,VE,2
70,254019a69474ba686575ff91120aca4ae5e7d9ed5280777231c1f27fd9f75453,Gaza war: Hopes for ceasefire falter ahead of Ramadan,IE,None,None,None,1
71,ea8c532cf136397163ceacd9ca9d607d98547a3f755120ed1cfba36186ae405c,"Hezbollah relies on 'sophisticated' tunnel system backed by Iran, North Korea in fight against Israel",None,None,VE,None,1
72,85979de7c8801077466d9ec46be09256ce48957db400b7faa9ccc97726ca5265,"Biden administration warned Iran before ISIS attack Jan. 3, US official says",IE,None,None,None,1
73,a67cfb0c0c8a047028dd317e02faf160fa3a61c316946fc374d130ebecf95956,Biden appoints CIA chief to broker Israeli hostage deal,VE,None,None,None,1
74,ec65839060aa46229da50ee7dd6bfb3e674169026a7e24669398314a95b4796f,"Biden officials rebel against president on Israel-Hamas war, sign dissent letter",IE,IE,IE,IE,0
75,7394e2caa1d5360994c7e88e7fbf17cf5d1c1059003292cdd572628a3e778bd9,Trump expected to slam Harris on 3rd anniversary of deadly Afghanistan attack that killed 13 Americans,None,None,None,None,1
76,ec7074123a74f6d73c533f5e293de1cd073f3810b12a26b9bc26dcb9e6777d4a,Israel steps up ground and air attacks in Shujayea as Gaza death toll rises,VE,VE,VE,VE,2
77,23dff43676de5236e01bf46d3206584a218480e4f0a629445a0e3e32e76ae738,ICC prosecutor seeks arrest warrants for Israeli and Hamas officials,IE,IE,IE,IE,0
78,6964ae54e12013bb45795b7d356c74e9e38872b3265eeaeba2fefeb04c453b55,Israeli military sees Hamas war lasting through all of 2024: report,IE,VE,VE,VE,2
79,b8cf3fbb3291e20dd96d6f0aee715d50b03344575d54ba9a40984b967feb6ad6,Israel Gaza: Antisemitic incidents 'triple in UK' since Hamas attack,IE,IE,VE,IE,0
80,b76e1c6a9143384dfdd4485d783308ae9f251bab1d0780b2e4ce9f8245a7833c,Top Obama official's attack on Biden's foreign policy failures resurfaces after 3 US soldiers killed,VE,None,VE,VE,2
81,7be72798374bfaae1464514735ee49d47e14f7ec0159925687d4a152e8dc578f,Israel confirms strike on compound in civilian area of Gaza targeting Oct. 7 mastermind,VE,VE,VE,VE,2
82,0dfa52fbbf4425b45cc6a5abbb6b73c63f14d64bd19ebd09d511c28f32579f36,Biden says Netanyahu not doing enough to secure Gaza ceasefire deal,VE,None,VE,VE,2
83,ad3732317efdaccbeaa50eca5bf69dc6a9eb80da6ece072f3a9fff116350e1c9,Amnesty calls for war crimes probe over Myanmar military bombing of church,None,None,VE,None,1
84,c69b9dccb6d507c30540091903d6b4e64be8a8e037b73bfbfec7d3ee16869432,"3 years after US withdrawal from Afghanistan, Israel looks to lessons learned from War on Terror",IE,None,IE,IE,0
85,509d5363b581a63f6bc70bd776f0e1ade981e4701ca1009b195d91b913c5b174,"Brazilian president compares Israel-Hamas war to Holocaust, Netanyahu says he crossed a line",IE,VE,VE,VE,2
86,bc1ab8f10cfa93721e44ff866359698ef5e2a2f3a39c543287448ead2df3109a,"Israel detains, expels to West Bank hundreds of Gaza Palestinian workers",IE,IE,VE,IE,0
87,f0ad5146392fb4ce35bf0afc804786da0a1285a2890d7e9844af7c4961a1fa07,Hamas survivor refutes progressives downplaying terrorists' sexual violence,IE,IE,VE,IE,0
88,4766375890b55de99578df33c7a063819e3e5db55a9b5fffa3193708f5b35f78,An absolute disgrace': Senate Republicans condemn Palestinian Authority's UN bid to undermine Israel,IE,None,None,None,1
89,caabb5596d4e3159f89c30a64b19dec708786e62e26e82f02ce54199324e0c58,Palestinians ‘starving’ in northern Gaza as Israel presses assault,IE,VE,VE,VE,2
90,9f5e5db054f100339bcf752b19e6a0da53d3a8cd9b256f8847608a9ab48ecbeb,What’s happening in Gaza’s Rafah as Israel threatens to attack?,VE,None,VE,VE,2
91,af6cc298d88085fef3a75a694152bf785851411118b69176b2db5c0fea0a5d0f,UCLA anti-Gaza war protesters vow to press on after arrests,IE,IE,IE,IE,0
92,2c4192a2108e1c4a633720e953bbb510a4254556d2ece4a693ecc8ccd30a07d8,Crossbow assailant killed after attack at Israel embassy in Serbia,VE,VE,VE,VE,2
93,eb8f039e61098d3d497dc217ba95257d059ee38e134b7a7e8fe61016435812f0,"Trump, Biden supporters sharply divided over 'culture war' and 'woke' issues: Here's where they stand",None,None,None,None,1
94,a5ffa3532751a986ca2f47d104f2afd0fe2cecaf9b0b7df2396cc591d6ec34cf,"Jon Voight says daughter Angelina Jolie's stance on Israel, Gaza has been 'influenced by antisemitic people'",IE,IE,None,IE,0
95,5874bd4bc398523becce7f5e9743b11d1b0e0f02b3a136a2bce46b0bfea85f07,"Turkey’s Erdogan, on Israel-Hamas war, says West is ‘too weak to even call for a cease-fire’",IE,None,IE,IE,0
96,9a66f235860c8bbab0d9ed5bf6356fbda4d42264f17bd5ffd3e32a2cbf2c611c,Israeli military kills four in drone attack in occupied West Bank,VE,VE,VE,VE,2
97,cb04b1333c3477ea2ca0fe95fd2f4e0f80804c2f3b62a46e92ac0793aa6f64ef,Photos: The staggering human toll of Israel’s war on Gaza,VE,VE,VE,VE,2
98,ab7f73c5a8eb022e59f9b26e5628e5f63c1eca814e67b1c1271b6ea93a4602ad,"US ally Jordan rocked by pro-Hamas, Muslim Brotherhood protests over Gaza war",IE,IE,VE,IE,0
99,3233c1bd7673e6374edf92ccbaf3aa63d991e9efad683135dba4c758c0af3d88,Red Sea: UK defence secretary says British forces will repel Houthi attacks,VE,IE,VE,VE,2
100,0f7f63ed6338e028b87e2fec9cb4ab7f55193dac99cab4d175f135dc2dbdb4c5,"Israel’s war on Gaza: List of key events, day 125",None,None,VE,None,1
101,f04d38f40be877357981d40f215a2bcf62fe126f7039709afd0eae89171964b2,Turkey restricts exports of 54 products to Israel until Gaza ceasefire,IE,IE,VE,IE,0
102,387563636f30d1e45c1976f04b706169e82e87fc37ed0b75c66809ca4180cc6e,Israeli forces arrest 28 Palestinians in raids in occupied West Bank,VE,VE,VE,VE,2
103,f6e599d83dcd5c44ab76cb9dfdc5a1a72e8adc7fcda0a7e1a943689b871facdb,Hezbollah confirms death of leader Hassan Nasrallah after Israeli strikes on Beirut,VE,IE,VE,VE,2
104,51c46be1648bf7e0a50725cf4b41d87ad4d8104ce407489f71a94998ca9ac170,Israeli military says 90 people killed in Gaza’s al-Shifa Hospital raid,VE,VE,VE,VE,2
105,964bcbe0368c318b46b33269b5846d945cc78cbb320c8969d2d5027bc63c5bda,Hundreds of university students arrested in US as Gaza war protests spread,IE,IE,None,IE,0
106,29126a9dc4d0fcf7a3dc235ae3f3a29cd0bcdc9ab7c79c55188d955c0c7ea023,Israeli airstrikes kill hundreds of people in Lebanon,VE,VE,VE,VE,2
107,301912061d7874d9e48767843411ffda8654d404c4ad4a1619a4e446c367560f,Macron gambles on snap election,None,None,None,None,1
108,29e1243962937f70ccf21ff7510f3c8634a6bd6b07c797334833e3af0e7989b9,‘A genocidal war’: Surgeon says Israel strategically destroying Gaza health,IE,IE,VE,IE,0
109,99c8d883679cb8eefd808b011f99a92891e302e523994cae135c9d59982ef26e,Families of Gaza captives reject talk of death penalty for Hamas detainees,IE,None,IE,IE,0
110,2e92d005fd3e0e3b16faa9faa722c21d7914b6c8bea5a2d014fd9cefd0d12ab4,Houthis launch 2 new attacks on ships days after US strikes,VE,VE,VE,VE,2
111,ec8fbb84f53cb62c5c225614424fa75cb340a20950a2005aa210f0428711a94a,â_x0080__x0098_Exterminate the beastsâ_x0080__x0099_: How Israeli settlers took revenge for a murder in the West Bank,VE,VE,VE,VE,2
112,acb397b8cd823eb87c0d6039f4129783d2d0d91474751bdf199a050eff061255,IDF ops in Beirut bring closure for some; Hezbollah terrorists who killed Americans now dead,VE,VE,VE,VE,2
113,1323b5cf2e61d19c02e69f63dd8ad5ac103fe5c1b7026e8424a0c3277baaf1b7,"Bill Maher clashes with 'The View' co-host over Israel-Hamas war, 'woke'",None,IE,IE,IE,0
114,f1acf6593a94189f528f78de43d39342983e52e8afaea8f1a61ceb336d304c55,Israeli protesters stomp on aid packages destined for Gaza,VE,IE,VE,VE,2
115,6df2093d6081010f2faef1f59a441fc7b205c8987d10af427b733e3bc6beba20,Who is arming Israel’s war on Gaza?,None,None,VE,None,1
116,45d4b1d9a2996c7aca64d888b7649febb8aea68b701f69a8af16f102a12034ca,Israel-Gaza war: Is the US administration divorced from reality?,None,None,IE,None,1
117,323f5ab5c6cf83f70da07db98b2872eaf50ed9ed9d981afe105a9c21951b0aae,Watch: Indian navy rescues ship crew after Houthi attack,VE,None,None,None,1
118,50e1d918c64bcdcfae4013f3bea2a8d059bf7eb1818105112c9951e0836ccae3,"Israel says Hamas ‘violating’ cease-fire deal as detonations, gunfire target IDF troops",VE,VE,VE,VE,2
119,07bc4f7bfab36fa15f84f0cdf7df3b2b661d30b9bea3752fceef2ea4acae4d05,"US in talks with Israel, other nations to secure temporary ceasefire with Hezbollah amid fears of wider war",VE,None,VE,VE,2
120,c9ac269e6e18f5e362eed2b9ee23802a7df085859a46d4ae77da521041a259a7,Gaza war: UNRWA says Rafah aid centre hit by Israeli forces,VE,None,VE,VE,2
121,6d59a3afa5ed205ba4762d227a471f9b14732b4a3f6d2cd941b535724c7ef8eb,Israel’s war on Gaza: Is the West Bank under increased attack too?,IE,VE,VE,VE,2
122,061eda48c4c9a098d0284695e8857ca7b5d37474e3fd09d22aed8d4263009226,Israeli army steps up attacks across Gaza as top US official visits Israel,VE,VE,VE,VE,2
123,0f9572ee59830cafd9c826cba7f353cdf8615eaa50e4687b5bbf36777e983b87,Stop caving to the woke mobs': GOP ramps up attacks on vulnerable Dems amid anti-Israel campus unrest,IE,IE,IE,IE,0
124,e706fa6cd2c59b3d10e5ad3b625e3b6a447671bd11b7dc4a777e54021fe63705,"Father of Israeli-American hostage pleads for deal 'with Satan' before Biden, Harris enter Situation Room",IE,IE,VE,IE,0
125,f1650de4d393b953e331357307ee747124fd9d24b1b067d6a97872963774dd00,‘Assault on free speech’: Chaos grips Britain as Israel-Hamas war flares,IE,IE,IE,IE,0
126,cc6ecd0576cbc01f0c3578934bc9fe77076eaf23ea5b11955ed16f7a9078fef7,UN accuses Israel of ‘massive’ violation of child rights treaty in Gaza,IE,VE,IE,IE,0
127,fc6e74f00f09317b0be59f5c723f8b21b18fad1d2455ea5c1d4c866e324d5663,Jewish student and peace group founder supports Gaza anti-war protests,IE,IE,VE,IE,0
128,5b27f4a8ee82ac77b01cd0af399179cd8b020e37b6e4fe5eea8c93eb974ac120,Video: Israel keeps attacking UN school shelters in Gaza,IE,IE,VE,IE,0
129,6c49892e3e914784ea78a2a3e1c9f45c658c783bb73faf339198e70b873a0efa,"Israel’s war on Gaza: List of key events, day 152",None,None,VE,None,1
