word,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent
sentences,0.24,0.311111111,0.133333333,0.090909091,0.054794521,-0.3531,-0.203807143,0.17015,0.100675,-0.46435
dollar,0.045454545,0.095890411,0,0.036363636,0.017857143,-0.352333333,0.175214286,0,-0.041125,0.5106
combat,0.146067416,0.111111111,0.053191489,0.19266055,0.06122449,-0.351938462,-0.37796,-0.43536,-0.373842857,-0.193933333
shop,0.127659574,0.022727273,0,0.016949153,0.054054054,-0.351366667,0,0,0.4404,-0.16095
curtail,0.176470588,0.263157895,0.333333333,0.217391304,0.090909091,-0.351133333,0.17352,0.39312,-0.2522,-0.891
users,0.055555556,0.109090909,0.073170732,0.064516129,0.233333333,-0.350525,-0.090716667,0.150366667,-0.180975,-0.258771429
bathroom,0.192982456,0.126984127,0.083333333,0.04109589,0.142857143,-0.350190909,-0.0402625,-0.2997,-0.186133333,-0.1112
operation,0.089430894,0.037878788,0.071428571,0.116071429,0.076086957,-0.350018182,-0.07892,-0.02628,-0.147776923,-0.231685714
thinking,0.049382716,0.04109589,0.059701493,0.097222222,0.154761905,-0.3492,-0.170066667,-0.07185,-0.042785714,-0.185838462
invasion,0.045454545,0.0625,0.107692308,0.03125,0.131147541,-0.348866667,-0.116233333,-0.208171429,0,0.101875
village,0.135135135,0.046875,0.081818182,0.06779661,0.011494253,-0.34882,-0.33935,-0.3548,0,0
cold,0.101123596,0.034090909,0.035087719,0.009615385,0.030927835,-0.3483,-0.594066667,0.19125,0,-0.072933333
institution,0.043478261,0.081081081,0.085106383,0.272727273,0.025641026,-0.3477,0.0996,-0.194325,-0.133283333,-0.1779
option,0.086206897,0.032786885,0.025641026,0.074074074,0.044776119,-0.3474,-0.1479,-0.3454,-0.2679,-0.478933333
openly,0.181818182,0.173076923,0.3,0.151515152,0.111111111,-0.3474,-0.029655556,-0.107553333,-0.24789,-0.36644
ambassador,0.063063063,0.02173913,0.024793388,0.148648649,0,-0.347271429,-0.8425,-0.0172,-0.149627273,0
end,0.101052632,0.084313725,0.108559499,0.093360996,0.062650602,-0.347097917,-0.203569767,-0.097503846,-0.210286667,-0.088484615
wrote,0.021680217,0.032786885,0.050420168,0.032154341,0.032786885,-0.3465,-0.060633333,0.114966667,-0.07807,-0.07785
entire,0.128,0.12195122,0.08,0.130718954,0.085470085,-0.346375,-0.05966,-0.08572,-0.02558,-0.15553
coup,0.186046512,0.153846154,0.211764706,0.3,0.111111111,-0.3456625,-0.2448,-0.238561111,-0.357783333,-0.158475
necessary,0.065789474,0.073170732,0.081967213,0.095744681,0.074074074,-0.3454,0.2215,-0.06504,-0.2377,0.233533333
fleeing,0.191489362,0.185714286,0.179104478,0.26984127,0.120689655,-0.344811111,-0.191907692,-0.115308333,-0.126694118,-0.589257143
crowds,0.217391304,0.085714286,0.090909091,0.052631579,0.151515152,-0.34456,0.204733333,-0.347666667,-0.2787,-0.1505
persuade,0.090909091,0.142857143,0.239130435,0.25,0.085714286,-0.34455,-0.3062,0.068509091,-0.0635,-0.376266667
governor,0.037267081,0.073529412,0.077922078,0.16,0.066666667,-0.344133333,-0.00836,0.033608333,-0.180139286,-0.1714
airstrikes,0.333333333,0.085714286,0.081967213,0.078947368,0,-0.344058333,0.021516667,-0.08822,0.223833333,0
worried,0.258064516,0.090909091,0.1,0.056818182,0.063829787,-0.344053125,-0.3909,-0.393269231,-0.39102,-0.458766667
ongoing,0.074074074,0.052631579,0.125,0.043478261,0.052631579,-0.343875,-0.132166667,-0.138085714,-0.46425,0
demanding,0.233333333,0.115384615,0.166666667,0.28125,0.071428571,-0.343142857,-0.458866667,-0.07664,-0.350822222,-0.273366667
series,0.120689655,0.094017094,0.073170732,0.171428571,0.03125,-0.342914286,-0.1617,-0.134288889,-0.371058333,-0.172266667
moved,0.026666667,0.081481481,0.078431373,0.081081081,0.037037037,-0.3422,-0.113636364,0.0525,-0.082753333,0.3128
hackers,0.181818182,0.272727273,0.142857143,0.128205128,0.068965517,-0.342066667,-0.145188889,-0.21134,-0.09566,0
connection,0.101694915,0.1,0.085106383,0.072727273,0.131147541,-0.34055,-0.123157143,-0.007425,0,-0.2889125
photographs,0.111111111,0.125,0.032258065,0,0.153846154,-0.3394,-0.33314,0.3415,0,-0.0729
immigrant,0.170731707,0.261904762,0.380952381,0.465116279,0.28,-0.339228571,-0.158945455,-0.22375625,-0.24749,-0.242342857
light,0.056074766,0.055045872,0.1,0.074766355,0.047619048,-0.338933333,-0.116,-0.070614286,-0.0461125,-0.057875
merely,0.081081081,0.25,0.15,0.111111111,0.068965517,-0.338466667,0.11516,-0.17225,0.0195,0.0129
mistake,0.131578947,0.094339623,0.027777778,0.027777778,0.170731707,-0.33802,-0.14238,-0.34,-0.7964,-0.517885714
police,0.137275607,0.137320977,0.13814433,0.17853839,0.066217733,-0.3379,-0.263286503,-0.252255224,-0.255727461,-0.363928814
tough,0.121621622,0.092783505,0.015151515,0.137931034,0.098901099,-0.337655556,-0.166866667,0.34,-0.3147125,-0.209911111
opening,0.098765432,0.072727273,0.060240964,0.101123596,0.032258065,-0.3374375,0.2154375,0.1858,0.0268,0.079733333
scores,0.037735849,0.073684211,0.06557377,0.147058824,0.097087379,-0.3372,-0.013671429,-0.22485,0.104293333,0.05418
subjected,0.428571429,0.230769231,0,0.0625,0,-0.336455556,-0.6028,0,-0.8625,0
belt,0.208333333,0.117647059,0,0.1,0.066666667,-0.33642,-0.3243,0,0.21075,0
overall,0.12,0.08045977,0.0875,0.018867925,0.068181818,-0.336225,0.1262,0.249857143,-0.6369,0.13025
allegations,0.120481928,0.253012048,0.073529412,0.117647059,0.1875,-0.3358,-0.341819048,-0.05198,-0.30705,-0.422313333
cult,0.086956522,0.071428571,0.36,0.2,0.272727273,-0.33525,-0.23835,-0.234677778,-0.1796,-0.217383333
reports,0.060240964,0.056910569,0.062043796,0.051792829,0.04526749,-0.335226667,-0.037242857,-0.112817647,-0.072953846,-0.463354545
hostile,0.255319149,0.25,0.135135135,0.258064516,0.194444444,-0.3351,-0.5898,-0.523,-0.4699,-0.196771429
western,0.070422535,0.025751073,0.052631579,0.059405941,0.041450777,-0.334973333,0.0176,-0.237072727,-0.341758333,-0.1786125
character,0.102941176,0.05,0.076923077,0.036363636,0.065789474,-0.3348,-0.352733333,-0.29594,-0.4477,-0.17758
militants,0.213178295,0.101851852,0.159817352,0.255,0.1,-0.334596364,-0.342454545,-0.207868571,-0.140096078,-0.244535
refused,0.127272727,0.267241379,0.263565891,0.330434783,0.066666667,-0.333685714,-0.203909677,-0.252508824,-0.238697368,-0.319414286
tourists,0.166666667,0.105263158,0.111111111,0.052631579,0,-0.33356,0,0.5698,0.2732,0
researchers,0.04964539,0.038461538,0.033613445,0.06122449,0.055900621,-0.333028571,0.07396,0.132925,0.06385,-0.131888889
locked,0.290322581,0.2,0.2,0.192307692,0.121212121,-0.332466667,-0.57702,-0.374257143,0.05206,-0.556025
internal,0.102941176,0.072289157,0.08045977,0.1,0.038461538,-0.332342857,0.358916667,-0.139314286,-0.074875,-0.65365
criticized,0.123893805,0.218181818,0.222222222,0.262626263,0.108910891,-0.331521429,-0.279070833,-0.320661538,-0.261692308,-0.2202
multiple,0.134920635,0.091666667,0.0875,0.081967213,0.074074074,-0.330935294,-0.165209091,-0.189435714,-0.04785,-0.1787625
says,0.066339066,0.062906725,0.065737052,0.076131687,0.052060738,-0.330074074,-0.11577931,-0.09280303,-0.057683784,0.091920833
activity,0.078125,0.191489362,0.108108108,0.088235294,0.105263158,-0.3297,-0.128955556,-0.3266375,-0.138916667,-0.55725
grip,0.176470588,0.285714286,0.130434783,0.217391304,0.074074074,-0.329266667,-0.017383333,0.134933333,0.25158,-0.1303
newspaper,0.037974684,0.051546392,0.023529412,0.044117647,0,-0.329266667,-0.28322,-0.41895,-0.014333333,0
offenses,0.125,0.19047619,0.222222222,0.156862745,0.071428571,-0.3286,-0.589675,-0.690083333,-0.5715,-0.3612
physically,0.28,0.086956522,0.181818182,0,0.3,-0.328357143,-0.7593,-0.240175,0,-0.437816667
ceo,0.065789474,0.060606061,0.045454545,0.057971014,0,-0.3283,-0.43355,-0.15225,-0.0811,0
humanity,0.153846154,0.095238095,0.09375,0.028571429,0.2,-0.328283333,0,0,0,0.17922
mayor,0.079207921,0.036697248,0.025423729,0.07079646,0.04,-0.327775,-0.5252,-0.364,-0.0233375,-0.233575
investment,0.056603774,0.043478261,0.090909091,0.041322314,0.046979866,-0.327655556,0.1376,-0.111,0.36192,0.127771429
recommended,0.205882353,0.176470588,0.0625,0.324324324,0.045454545,-0.3276,0.143733333,0.37985,0.190225,-0.8442
speaking,0.033898305,0.0859375,0.044444444,0.053571429,0.101010101,-0.32725,-0.238509091,0.1975,0.197933333,-0.36709
head,0.091772152,0.107142857,0.069486405,0.134615385,0.075268817,-0.32707931,-0.085139394,-0.10476087,-0.088966667,-0.32467619
faces,0.080645161,0.056338028,0.156862745,0.03125,0.033333333,-0.32694,-0.684725,-0.168775,0.05795,-0.4609
numbers,0.061538462,0.075471698,0.037735849,0.044871795,0.064516129,-0.32665,0.026775,-0.210933333,-0.154542857,-0.2821125
neighborhoods,0.095238095,0.2,0.183098592,0.112676056,0.170731707,-0.326616667,0.01522,0.008369231,-0.027325,-0.160414286
responded,0.057142857,0.014492754,0.152777778,0.15,0,-0.32575,-0.4588,0.057009091,0.036844444,0
talking,0.019480519,0.056737589,0.072992701,0.033707865,0.05,-0.3256,-0.16625,0.04412,-0.2964,0.104916667
sharply,0.176470588,0.121212121,0.088888889,0.068965517,0.075,-0.325383333,-0.1999,-0.123475,0.07655,0.058933333
crazy,0.0625,0.189189189,0.088888889,0.034482759,0.193548387,-0.32485,-0.442114286,-0.456425,-0.34,-0.505816667
cut,0.24691358,0.176470588,0.121621622,0.135294118,0.12037037,-0.324675,-0.147852381,-0.173861111,-0.302678261,-0.445869231
struggled,0.179487179,0.035714286,0.146341463,0.138888889,0.1875,-0.324571429,-0.34,-0.183316667,-0.3406,-0.151233333
man,0.163265306,0.128755365,0.124153499,0.151658768,0.136708861,-0.32449625,-0.121468333,-0.255958182,-0.133578125,-0.183153704
vowed,0.112903226,0.115384615,0.170731707,0.236842105,0.083333333,-0.324471429,-0.012866667,-0.011907143,-0.131933333,0.07475
flag,0.043478261,0.138461538,0.225,0.425,0.192307692,-0.3243,-0.2094,0.062422222,-0.2053,-0.19539
involving,0.172043011,0.105263158,0.107843137,0.131313131,0.074468085,-0.3231375,-0.3401625,-0.244027273,-0.207361538,-0.179371429
parliament,0.048076923,0.081300813,0.0625,0.066037736,0.010752688,-0.32306,-0.00775,-0.045125,-0.218085714,-0.1779
statements,0.086956522,0.148514851,0.102564103,0.111111111,0.08988764,-0.32265,-0.18888,0.1935375,-0.290711111,0.074075
considered,0.082474227,0.076923077,0.083333333,0.103225806,0.109589041,-0.3223625,-0.059457143,-0.00678,-0.12775,-0.294275
post,0.024822695,0.054237288,0.044164038,0.019543974,0.027777778,-0.322314286,-0.30851875,-0.124542857,-0.138366667,-0.112028571
rhetoric,0.168539326,0.045454545,0.160714286,0.110294118,0.082352941,-0.322213333,-0.105733333,-0.416727778,-0.32976,-0.370242857
hacked,0.327586207,0.276923077,0.25,0.19047619,0.260869565,-0.321915789,-0.437627778,-0.114846154,-0.37255,-0.442616667
radical,0.154761905,0.081081081,0.23364486,0.245614035,0.161764706,-0.321569231,-0.5297,-0.222336,-0.118753571,-0.166763636
continued,0.083333333,0.073170732,0.096045198,0.062893082,0.04137931,-0.321469231,-0.130091667,-0.146188235,-0.28033,-0.13395
initially,0.116666667,0.1,0.085714286,0.052631579,0.032786885,-0.321142857,-0.3508,0.01235,-0.1661,0.0618
facing,0.142857143,0.06741573,0.066037736,0.131868132,0.056179775,-0.320586667,-0.2075,-0.116414286,-0.242425,-0.20658
celebrities,0.205128205,0.038461538,0,0.090909091,0.108108108,-0.3201,0,0,0.0386,-0.34435
windows,0.15625,0.058823529,0.1,0.222222222,0.095238095,-0.31978,0,0.08895,-0.056575,-0.0242
guns,0.120879121,0.098360656,0.085106383,0.1,0.08,-0.319572727,-0.377266667,-0.19915,-0.072718182,0
crackdown,0.285714286,0.3,0.193548387,0.387096774,0.318181818,-0.318966667,-0.320458333,-0.601783333,-0.271583333,-0.478371429
loaded,0.208333333,0.130434783,0.043478261,0.09375,0.105263158,-0.31848,-0.077066667,-0.6705,-0.047933333,0
experiences,0.034482759,0.142857143,0.076923077,0.047619048,0.18,-0.31845,-0.06994,-0.105733333,0,-0.103177778
impunity,0.181818182,0.153846154,0.136363636,0,0.315789474,-0.31845,-0.08895,-0.384933333,0,-0.08515
collection,0.042553191,0.097222222,0.111111111,0.047619048,0.130434783,-0.31845,0.130214286,0.02612,0.521,-0.2037
tiny,0.131578947,0.090909091,0.161290323,0.125,0.1,-0.3183,-0.473725,-0.1158,0.052683333,0.223466667
sentiment,0.115384615,0.083333333,0.195121951,0.064516129,0.033333333,-0.3182,-0.380533333,0.002725,-0.4378,-0.4019
belong,0.032258065,0.260869565,0,0.068965517,0.125,-0.3182,-0.014916667,0,0.148,-0.009666667
meant,0.114285714,0.173333333,0.205882353,0.107142857,0.161290323,-0.31815,0.052653846,0.183171429,-0.187144444,0.18417
routine,0.076923077,0.147058824,0.034482759,0.081081081,0.078947368,-0.318,-0.34438,0,-0.3687,-0.1741
forever,0.107142857,0.102564103,0.162162162,0.068965517,0.130434783,-0.3178,0.1784,-0.03865,-0.3825,-0.439266667
accuse,0.210526316,0.346153846,0.181818182,0.4,0.066666667,-0.31745,-0.358766667,-0.433116667,-0.338133333,-0.802
cuts,0.127659574,0.209677419,0.136363636,0.0625,0.04,-0.31665,-0.272315385,-0.387211111,-0.370125,-0.59715
piece,0.077922078,0.069767442,0.033333333,0.013888889,0.027777778,-0.316416667,-0.056183333,0.106066667,-0.7783,-0.4267
minority,0.116788321,0.144827586,0.106060606,0.078431373,0.064516129,-0.316025,0.072504762,-0.057678571,-0.13005,0.0184375
dirty,0.130434783,0.214285714,0.148148148,0.130434783,0.230769231,-0.315166667,0.042566667,-0.447175,-0.6248,-0.255316667
recent,0.063596491,0.047619048,0.05465587,0.059866962,0.059701493,-0.315048276,-0.17942381,-0.019359259,-0.119344444,-0.144645833
enter,0.0625,0.094339623,0.128205128,0.156626506,0.079365079,-0.314866667,0.0071,0.15873,0.048946154,-0.08186
settlements,0.12195122,0.08974359,0.098591549,0.055555556,0.114754098,-0.31472,-0.133242857,-0.168814286,0.1051,-0.206514286
ties,0.085714286,0.152866242,0.182389937,0.142857143,0.051470588,-0.314566667,-0.017691667,0.043241379,-0.1854875,0.185685714
levels,0.0625,0.043010753,0.055045872,0.054347826,0.066666667,-0.314357143,0.088175,-0.09985,-0.43474,-0.234533333
include,0.0456621,0.022727273,0.035714286,0.049019608,0.033707865,-0.31393,-0.28638,-0.1026,-0.06667,-0.05525
mortgage,0.166666667,0.233333333,0.111111111,0.029411765,0.121212121,-0.31377,0.025952381,-0.0739,-0.5719,-0.506425
recover,0.195652174,0.151515152,0.11627907,0.102564103,0.147058824,-0.313588889,-0.34184,-0.39212,-0.06365,-0.12908
funds,0.149350649,0.125786164,0.101123596,0.060606061,0.032520325,-0.313565217,-0.213745,-0.106111111,-0.18985,-0.0683
proper,0.111111111,0.21875,0.238095238,0.114285714,0.133333333,-0.312775,-0.263114286,-0.5034,-0.452525,-0.044475
professionals,0.090909091,0.045454545,0.117647059,0.135135135,0.05,-0.31245,-0.6597,-0.00075,-0.09986,0.5859
guy,0.109589041,0.135135135,0.097826087,0.162790698,0.113207547,-0.3123625,-0.43259,0.140622222,-0.321414286,-0.244833333
eyes,0.104477612,0.111111111,0.074074074,0.090909091,0.044117647,-0.311914286,-0.020128571,-0.041666667,-0.035157143,-0.409033333
result,0.064655172,0.092165899,0.080808081,0.052631579,0.074626866,-0.31174,-0.278015,0.11164375,-0.026233333,-0.342093333
faced,0.096385542,0.095744681,0.071428571,0.120879121,0.071428571,-0.31155,-0.169544444,-0.029928571,-0.0155,-0.07164
treaty,0.085714286,0.107142857,0.083333333,0.177419355,0.081081081,-0.311433333,0.24955,0.02925,0.450418182,0.408166667
launching,0.181818182,0,0.277777778,0.090909091,0,-0.31095,0,-0.3956,0.1531,0
religion,0.119565217,0.103773585,0.099099099,0.066037736,0.15,-0.310936364,-0.267463636,0.203090909,-0.200814286,-0.178741667
felt,0.139240506,0.080882353,0.14375,0.078431373,0.129032258,-0.310918182,0.015036364,-0.151147826,-0.0102,-0.02486875
profile,0.259259259,0.12,0.214285714,0.260869565,0.115384615,-0.310642857,-0.2415,0.021966667,-0.1188,-0.745366667
sensitive,0.152173913,0.114285714,0.125,0.066666667,0.12195122,-0.310314286,0.180325,-0.1456,-0.5267,0.08536
wave,0.083333333,0.078125,0.09375,0.175675676,0.060606061,-0.3096,-0.30372,-0.3489,-0.139676923,-0.43505
leading,0.086956522,0.049261084,0.058252427,0.084615385,0.056962025,-0.30904375,-0.19175,-0.22335,-0.170063636,-0.315555556
deeply,0.178571429,0.089108911,0.168421053,0.12,0.197183099,-0.308846667,-0.101711111,-0.04128125,0.094783333,0.026357143
withdraw,0.233333333,0.129032258,0.1875,0.085714286,0.166666667,-0.308414286,-0.24235,-0.071766667,-0.6141,0.01465
rushed,0.352941176,0.090909091,0.266666667,0.090909091,0.088235294,-0.308233333,-0.455,-0.255616667,-0.2162,-0.4899
permitted,0.151515152,0.151515152,0.085714286,0.214285714,0.16,-0.3082,-0.17908,-0.366466667,0.087066667,0.410575
hateful,0.266666667,0,0.375,0.266666667,0.071428571,-0.3082,0,-0.1799,-0.660575,-0.296
control,0.120234604,0.129330254,0.116331096,0.161662818,0.096774194,-0.307634146,-0.046230357,-0.062921154,-0.028667143,0.038866667
voter,0.161490683,0.187165775,0.098159509,0.138157895,0.115646259,-0.307019231,-0.456125714,-0.3497625,-0.438566667,-0.3473
later,0.033542977,0.037190083,0.05338809,0.042253521,0.029126214,-0.30701875,-0.218527778,-0.1094,-0.19295,-0.167408333
planned,0.104046243,0.076502732,0.079365079,0.106382979,0.025316456,-0.306877778,-0.158657143,0.162646667,-0.20659,-0.0006
son,0.122905028,0.108527132,0.064327485,0.070652174,0.101851852,-0.306859091,-0.296657143,-0.076254545,-0.062746154,-0.370554545
rebels,0.097560976,0.111111111,0.165254237,0.268421053,0.067669173,-0.306555,-0.347559091,-0.234546154,-0.355652941,-0.408844444
conservatives,0.024691358,0.064220183,0.094488189,0.147727273,0.021978022,-0.3062,0.198128571,0.353333333,-0.159930769,-0.0109
thought,0.038461538,0.046948357,0.073394495,0.079295154,0.077348066,-0.305457143,0.09639,0.11459375,-0.046433333,-0.046471429
handgun,0.307692308,0.052631579,0.1,0.161290323,0.125,-0.304275,-0.6597,-0.4378,-0.53604,-0.10115
citing,0.063291139,0.084337349,0.054945055,0.090909091,0.102941176,-0.30384,-0.0149,-0.11854,-0.268433333,-0.0393
odds,0.095238095,0.083333333,0.138888889,0.128205128,0.054054054,-0.30375,-0.06792,0.09494,0.25666,-0.3953
extra,0.23255814,0.15625,0.108108108,0.192307692,0.105263158,-0.30363,-0.22801,0.017425,0.24979,-0.28085
bound,0.242424242,0.090909091,0.166666667,0.146341463,0.222222222,-0.302375,-0.705866667,0.029342857,-0.067683333,-0.133183333
argued,0.064220183,0.076923077,0.102272727,0.045454545,0.085365854,-0.302014286,-0.408828571,-0.413977778,-0.43226,-0.677114286
eye,0.177777778,0.072463768,0.052631579,0.090909091,0.093023256,-0.300875,-0.03062,0.2235,0.09822,-0.34405
practices,0.2,0.230769231,0.179487179,0.15625,0.255813953,-0.300622222,-0.255713333,-0.046542857,-0.39372,-0.178563636
bombs,0.350877193,0.147540984,0.126760563,0.204545455,0.088235294,-0.300315,-0.305922222,-0.261511111,-0.288766667,-0.240166667
injuries,0.25974026,0.02173913,0.125,0.053571429,0.090909091,-0.30027,0.0772,0.038066667,-0.1858,-0.565666667
sea,0.081081081,0.046296296,0.020134228,0.009009009,0.02189781,-0.300222222,-0.11548,0.130533333,0.4019,-0.336333333
interview,0.027972028,0.020979021,0.041800643,0.022222222,0.029850746,-0.30015,-0.078066667,-0.064430769,-0.13195,-0.074625
forms,0.117647059,0.044444444,0.035714286,0.057692308,0.138888889,-0.300066667,-0.3275,-0.4329,-0.216466667,-0.37272
suspect,0.12962963,0.134615385,0.089285714,0.116666667,0.108108108,-0.300057143,-0.304142857,-0.2087,-0.150785714,-0.516675
missiles,0.176470588,0.032258065,0.036363636,0.081081081,0.03030303,-0.3,0,-0.2787,-0.106166667,0
acted,0.071428571,0.176470588,0.28,0.296296296,0.047619048,-0.2997,-0.318533333,-0.1012,-0.2916875,0
exact,0.16,0.185185185,0.1875,0,0.1,-0.2993,-0.5387,-0.087783333,0,-0.68135
goes,0.050420168,0.069565217,0.081967213,0.076086957,0.034090909,-0.298616667,0.1642875,0.24858,-0.194285714,0.4145
devastating,0.074074074,0.291666667,0.115384615,0,0,-0.2985,-0.628557143,-0.761466667,0,0
hates,0.352941176,0.083333333,0.125,0.142857143,0.384615385,-0.298216667,0.2732,-0.6027,-0.7003,-0.61668
emergency,0.272727273,0.063291139,0.129411765,0.160714286,0.107142857,-0.298191667,-0.42262,-0.326881818,-0.411777778,-0.32045
strategy,0.063492063,0.08,0.103448276,0.078947368,0.030612245,-0.2975875,-0.148925,-0.134283333,0.136522222,-0.1531
