,id,headline,Lab_1_x,Lab_1_y,Lab_1_z,lab_1,label
119,95226901482853292e8c257aa69062ef3e12981ea6344156b5171e538efd4903,UK imposes sanctions after Chinese-backed cyber-attacks,,O,O,O,0
120,59bebb0f04fba5dbfcbcd626f26dd68a57dfab4838c92d021e3b537d9c99c4a6,US House seeks to sanction ICC for accusing Israel of Gaza war crimes,,S,S,S,1
121,abc5d3537971ae02e3e757be9342e070192de85c52f2999a1b97af8732162072,"Middle East war fears ramp up, Kamala's law-enforcement record, and more from Fox News Opinion",,S,S,S,1
122,308145f1f2757c441bc4932d0204052e9af8ab68c5341567338078bcf3f91a46,Aftermath of Israeli military’s raid in the occupied West Bank,,O,O,O,0
123,42685eff657f3be5375c6af339a5a66bc9c040ce6608bb8eb764caebadd1f366,Maldives bans Israeli passport holders over war on Gaza,,O,O,O,0
124,503e2d0a2f8100007b065737e8eefea7676dee8c41cbec202d47fcb72fcc9bfb,Is a Gaza ceasefire deal in sight?,,O,O,O,0
125,3e1009abd374ab125999ecf00f19f06553c27fa5c875934716864267b7549d7f,One-star ratings and threats: Review-bombing targets firms amid Gaza war,,O,O,O,0
126,5136c7ffb903800aac9e71f3c3ebbe8d2ff8e1929c8f48e14a3db071678e4326,Hamas ‘serious’ about captives’ release but not without Gaza ceasefire,,O,O,O,0
127,8969b7d1b566b466d1c3105daef7d23ee25082d40e046ea75e138ba9f6c22411,"Israel drops leaflets seeking intel on captives, as Gaza attacks continue",,O,O,O,0
128,eae09c7ee6530e4d382484c275263ed7544efe9ead3868db002c5fda0ec237d3,Former Peruvian President Alberto Fujimori dead at 86,,O,O,O,0
129,0011b00fc932437b51b570a9d75469d8885fc2e33faa92ddcc19b6cb27cbeff4,Joe Biden attacks Donald Trump in his State of the Union speech,,S,S,S,1
130,434128652cc96883ad01290c973adf217b367c046bc75e54ee677bc667627eaa,"Hillary Clinton condemns anti-Israel campus protests, says 'outside' groups influenced students: 'Nasty'",,S,S,S,1
131,7354fa63192e8452cce3aedbe6cdb6a0d7e4026e08199ae0e97032ea7eb9a865,UK’s Starmer calls for a ‘ceasefire that lasts’ in Israel’s war on Gaza,,S,S,S,1
132,515d11729a0eb27324b818aa4f3b379d8acf6996923415ac762e09dd69466e4f,‘Great for Netanyahu’: Will Haniyeh killing help Israeli PM politically?,,S,S,S,1
133,756e125f4890ec5e07440f4309cae10f97a9269fdf1e2d03552781bec12c938b,"NPR affiliate pulls show after guest doubted that Hamas killed women, children during terror attacks",,O,O,O,0
134,34e86bf70a9006d9986871d6452fabcb4e90812d586a465a1e61aa3b8fe6a13c,Reporter’s Notebook: Covering an antiwar protest in Israel,,O,O,O,0
135,e8754d80287aeed748f88cf9832090f3e2e0011c8986a22175dd456e35fa56b2,The West Bank: Israel’s other genocidal war in Palestine,,S,S,S,1
136,a7ba57aeedd079213aab9e6080ce316975d1b2619ec199fa9ce93234d4cab78d,Kamala Harris says failed attempts to broker a cease-fire in Israel-Hamas war are 'meaningless' until peace,,O,O,O,0
137,c0df49c19e93a4fffb3c9d42bfec8b029be26c08391f5db2975e01ab274b847c,"Allow more aid into Gaza, Lord Cameron urges Benjamin Netanyahu in Israel",,O,O,O,0
138,df2d2195ee7c4ad2158e4ced9bc2fc06eefbf0ffd302447f0c8f815f2e071ecd,Israeli forces kill three Palestinian fighters in West Bank hospital raid,,O,O,O,0
139,90eaeb7112c37d798f974c598656a11e5929fa1280fc10016525e622fd4cd875,"Sydney church stabbing: Boy, 16, arrested after Bishop attacked",,O,O,O,0
140,d1233f1e6b154db47b07152cdf1cdf6b43e8a6a14dba4cd5a909e63585fd193d,"Biden admin sent millions to Hamas-linked UNRWA after Oct 7 attacks, before halting funding",,S,S,S,1
141,dabaf9364e02b9a5389f1c783f66d078603c24f5fcccb2e1a376f44ca8d88de5,US DOJ charges Hamas leaders over 'terrorist atrocities' in October 7 Israel attack,,O,O,O,0
142,0b07184c3a1f9f7c97d86216fdf53a0e444af34c369b5d0024d01b43f87d291e,"UMich president bars student vote on resolution accusing Israel of genocide, 'settler colonialism'",,O,O,O,0
143,410b97f1bf7490df214da84e1d06306fbe94e2de61c4341718c3b7342b61042e,"Prince William, Prince Harry's royal cousins hold key to rescue monarchy from warring brothers: experts",,S,S,S,1
144,61846b1be7c0e734359232cf7b33c7b5fb3fb8d76cec8820823c909a51c8fd9b,Women talk of sexual violence in Sudan's war,,O,O,O,0
145,4a418678f4480e536a25453199154cd3136d3c6205657812c66352413abfe5d1,US calls for de-escalation in the Middle East after apparent Israeli strike on Iran,,O,O,O,0
146,2fc1838666746f1a88d8edd4c74accf118f27f9049fd373c81d8596575d4e98d,Hamas hostages: 'The terrorists have her and her babies',,S,S,S,1
147,b057ab679cd657cc5479d9c0f4a2fa4ffaa60026d1cc680469d77a059f9ad5bf,Four soldiers killed in Hezbollah drone attack on Israeli military site,,O,O,O,0
148,9392fc8a7ef87502e11a1d3ec1554407222bc9c4ce904092bc119bed91049c12,Israel kills Palestinian commander Muhammad Jaber ‘Abu Shujaa’ as fighting intensifies: IDF,,O,O,O,0
149,4047842025144cd04064463b00df0542b7307ba5962897ed78772d76592259aa,25 killed in Israeli airstrike in southern Gaza as attacks shut down medical facilities,,O,O,O,0
150,90547ad31d72bb520e089a453a8255c916348da9d19adcbd946bde3a8432ea11,How hospitals became ‘fair game’ in Israel’s war on Gaza,,O,O,O,0
151,edeb5a17bc1835255067ac1ab9708d8aafeccd4f285db6dd16cc97ac3739a496,"3 American troops killed, 25 injured in attack on Jordan base near Syria border",,O,O,O,0
152,1a1bc6c2e41bc20a96e1363ebfd1f260c0077a267978a55708d718f4fd3c4265,‘I’ll never see him again’: Attacks killing aid workers in eastern DRC,,S,S,S,1
153,88c7605ef247783f227d8fba55c6708f069a907ab080de4660dd1a585f441d9f,Israel and Hezbollah continue to exchange fire,,O,O,O,0
154,69fc2010818af181d33748f50191f499bcd73400ad5d890143a33aab28261a7a,Israel and Egypt row over reopening Rafah border crossing,,O,O,O,0
155,08c24f65d041ecfea68aff5fac17db7ba5a5f5cdfa58f545113342bc4b0a68c1,"Israel’s war on Gaza: List of key events, day 119",,O,O,O,0
156,f49fafc19aaae80611f3f078a527c850e1211414f0cbc26f5b161794d023b9a7,"Kirby slams Hamas chief Sinwar as 'the major obstacle' to cease-fire, hostage release deal with Israel",,S,S,S,1
157,528e316b8e85b13f21e4a35b05498d50195907236b52039e34dcbd314529ac7e,Respect our warriors': House GOP veteran proposes key benefit to aid deployed service members,,O,O,O,0
158,f2e331610043263ee58926a8cf2fab758309aa1b249d0a27bc846c81205225d7,Israel's Gantz meets US Vice President in Washington,,O,O,O,0
159,2d473fcdddbf5c0d9b67779ac6363aca1cdf2b6554a8eeba271ec0488eb1bfed,White House considers accepting some Palestinians from Gaza as refugees amid Israel-Hamas war,,O,O,O,0
160,4d9d41299a9826641ab6ff6c0defdd50645f21e3bf7aaae3dd73c270bb0bd931,Colombia extends ceasefire with FARC splinter group,,O,O,O,0
161,8979dbef328190d5d6b739a81192fff3b72d3b9d52b21035f59d0b0f81cb9165,Israeli special forces raid Gaza's Nasser hospital,,O,O,O,0
162,6ec56dbe2ca1aa128999efd9d0d3cc4f8b90a7368af64776615acfbbf8ed4ce9,Israeli forces push further into Khan Younis,,O,O,O,0
163,c4f6ff8f393fb65040a50b0ecc2064054990c27ac771ba45485e8d6c5adbde20,Israel-Gaza war: Netanyahu orders military to plan evacuations from Rafah,,O,O,O,0
164,665ac66aa3f142129975e3690915b92e431e74da306e566c0fd1cf675ef182f9,Israel-Gaza war: UN agencies call for Gaza ceasefire as aid arrives,,O,O,O,0
165,bca8c42fe2ccbead77881d860307be4f9cb1c78ef9b739481aa831512622cc5e,"Israel’s war on Gaza: List of key events, day 130",,O,O,O,0
166,6049f55d21562c2f833bf32cfcb9eaf083c0d5bccf4d6dc2407dfd658e09b9bf,"Harvard students blame ‘apartheid regime’ for Israel-Gaza war, alumni react",,S,S,S,1
167,b08e3ab6811fd96a51be58471bf90758e10d8998a88f90432a1a9534be02d0a5,Marc Thiessen: We're on the precipice of war with a 'cognitively unfit' president,,S,S,S,1
168,c6d79f0ea3d62b1ebf11605e647c28a02d0e8bd52206a89376901eebc43e82a0,Squad' member caught at fundraiser hosted by Islamic leader who praised Hamas attack on Israel,,S,S,S,1
169,d033168e9c3e25ef4d30f89b676ff11fd031d20ddeccd4d067f7bbd4f216c7c6,Paramilitary RSF agrees to US-mediated talks on Sudan war,,O,O,O,0
170,c4a07e85fbf9f425c5fb75247b515774f0e709454a1baf25107933eb1ab39a9b,"Education Dept finds CUNY, Michigan failed to assess if Israel-Hamas protests created hostile environment",,O,O,O,0
171,af298ab85413a3689725a84b5540869f94b906e4814310f3f8208f621ca9cc30,Video shows Israeli strikes hit residential building in Gaza,,O,O,O,0
172,0bc32102a7999ecaf41ee7269a09a95d2178243538413b1d9dfca096e1cf66c1,McDonald’s blames Israel’s war in Gaza for missing sales target,,O,O,O,0
173,36534819688bdc793f7d92a18d14c8edb71bdc65e1c1bdeb7dcceb367781d6ef,"Biden admin authorizes billions of dollars in bombs, warplanes for Israel: report",,O,O,O,0
174,547fee51567afea51ca1229f29f3c24c652aba8ddfaa6beb4bc80f60a6d95156,"Israeli Prime Minister Netanyahu calls for destruction of Hamas, lists three 'prerequisites' for peace",,S,S,S,1
175,004533f2794ccee994277c4901dcfe9861faa898202dd2748ec89e4f29ac9149,Woke War Machine': New documentary rips Biden-Harris admin's priorities during botched Afghanistan withdrawal,,S,S,S,1
176,6eb985c59bf7721b823265f988b2f3421fd09cd97e02c169919ba4c6c8c38178,Biden to speak with Netanyahu Thursday on latest Hamas cease-fire proposal,,O,O,O,0
177,34da305988b74f87b9bd724872be6358fc0b22d5d90dcd44600dc7f035c2ee32,‘Famine is setting in’: ICJ orders Israel to ensure Gaza aid,,O,O,O,0
178,82d56fe85ae9770c790312380d1466c7f2abd277f86f5b9c67a43095f4dce08f,Israel Gaza live updates: Israeli military calls on Gazans to leave parts of Rafah,,O,O,O,0
179,f2d0edae8e795b2d004023073a7b245b6c07e9fdf99a993bff4b53da3c7fc3af,Palestinian gunmen kill Israeli man near West Bank settlement,,O,O,O,0
180,f95f2aa7f019ec7788ebc2d4a964fe7d88f66d9b125d563f5f6c7db5d908b497,"Critics charge Biden with abandoning Israel, hostages amid growing tensions with Jewish state",,S,S,S,1
181,2f1fb91f141ad1caffa97f255ed9ed58bc1616aa3676d62320fea88e7587fc44,Israel says its attack on UN vehicle was ‘communication error’,,O,O,O,0
182,262c5d170078e6d7cce3276d35b970506d73aeb97affc3ff7f790e52a653f6f4,Hezbollah claims rocket attack deep inside northern Israel,,O,O,O,0
183,4dc98908d3cd04a7292a73c601ecdb7b62c76855406c24c0cf7396abd9ca68d8,Florida Keys wreck identified as British warship that sank in 1742,,O,O,O,0
184,005fe0f1f3350512a7f090df5e97024f19eaace1bdc74ecb7e9d829a8adb0b1d,Palestinians return to Khan Younis to find homes in ruin,,O,O,O,0
185,15cc9b229cc5317d0176f6a90912353ca705319c3ba5e37b7282444b53d55125,"US-led coalition issues warning to Houthis, vows 'consequences' for Red Sea attacks",,S,S,S,1
186,dd73be1139791b8f1005388a1c8873fb5b7fcf84ef4530e4c61af16150e76c25,Igad: Sudan leaves regional bloc over attempt to end war,,O,O,O,0
187,cc73747c9dfa2a20fa09232b712744033373442b2f71292d90266ccbd7ce63fb,"View' co-hosts clash over anti-Israel protests, fret that campus chaos will distract voters from January 6th",,S,S,S,1
188,d4a86309912f0f51e3309beaf21c28a1467e31ecef209e8be0b7aef008edf438,Washington Post's Taylor Lorenz says Biden 'war criminal' post was 'obvious meme' after claiming it was edited,,S,S,S,1
189,f8390865ef8a3b338a598f920c8cc59efd23201d14e9da3e3c38ad93e8fba1e6,Colombia's president says country will break diplomatic relations with Israel over war in Gaza,,O,O,O,0
190,7f4cd86063335ac990eb62ab971a4ac6a7fee145f39f841803ac484c3d30496d,"Iran and Hezbollah attack on Israel imminent, Blinken tells G7: Report",,O,O,O,0
191,3f5c3a206a124f0f4be16e6e2d05a5b9826878cce828b26157bd71d449dd413e,Jordan base attack: What options does US have to respond?,,O,O,O,0
192,b718ba9dd7127d18308095197168bddf3e5b02269ab6b3e374fcf77f6ca79f98,"Far-left pundits, commentators outraged by Israel's hostage rescue mission, sound alarm on Palestinian deaths",,S,S,S,1
193,4f9811fb3e2b3931ddf36541835d23bdf9e4e0e90135876c266911b8231d6ed1,Photos: Palestinians ordered by Israeli military to evacuate eastern Rafah,,O,O,O,0
194,5fe8b8a5e715b065d2ef91395adce3af76f05c95e9a2e0e638fb44ea2558f286,"Biden, Harris to meet with US hostage deal negotiating team as major protests erupt in Israel",,O,O,O,0
195,cd14cdaa13b78db98c50222ef606df85c33de4039a25879ffc43d530e9952165,"Taiwan election: Ruling party candidate wins tightly contested presidential race, upsetting China's ambitions",,O,O,O,0
196,294ff8978d54f27838b8b4508344d072f562dcad76a5570d4ff48d137db41652,"University of Florida president rips 'stupid and reductionistic' anti-Israel protests, says negotiating unwise",,S,S,S,1
197,bdc4ea8021fe17150fcf6a36a9f79069473336338e2c9758cbec53027fb97d6f,Israel may have started a forever war in Gaza,,S,S,S,1
198,2c730066bea882458a976afd47c4f8128fc61f9d5c7ca6ca84e557cf95e1a34e,"Stabbing attack at Israeli mall leaves 1 dead, authorities say",,O,O,O,0
199,b368fa082b42daa5fcb5605f94df0b8d3701a4cdf32db1a90e7ee080ac3d44df,Biden official gets heated in clash with reporter who asks if US has escalated Gaza war with Red Sea presence,,S,S,S,1
200,3074b00b23326948d2bbbe58ab76020a8292aa132772e2f58bee0a19451bc9e6,Former Israeli security agency chief: Netanyahu wants an endless war,,O,O,O,0
201,875b7701bb5dad26110a9387c4c2c212483f484b83cf098b309e06c3a6f8200d,EU foreign policy czar suggests US slash military aid to Israel,,O,O,O,0
202,555b0d13f3223d03e40f7f7591d9c84caaf1946f53a52d5524213a246efcd8a9,Islamic convention featuring Hamas leaders says war would end if nuclear-armed Pakistan threatened Israel,,S,S,S,1
0,c11b929b4fbb8a35079b636a20d3d840e12787d77dc456d2e118c818edde4073,"Rep. Rashida Tlaib, critic of Israel, silent on Hamas terror attacks as Israeli death toll climbs over 600",O,O,S,O,0
1,725031ac22b99019de1e13e6b28470aa87d89d86a78afbaf550f9cc0df71cffb,Negotiators push to extend Israel-Hamas cease-fire for second time as final hostage release looms,O,O,S,O,0
2,f77e751af00fc9a5a3fa0e604398d52f55bcfd24f7624d4cc60ed6452b772c53,Can the US-led maritime force stop Yemen’s Houthi attacks during Gaza war?,O,S,O,O,0
3,39c7d311e27821bccfa4b5a286075d7855f138c0937c91dec7b678cf3f58ba42,Anti-Israel voters warn Harris won’t get their vote without a cease-fire: ‘This is our leverage’,S,S,S,S,1
4,bcf8a85a34a811cd42963f9350d38f35a34c59a23ca4a8c90f2aca69069aa609,Palestinian journalists covering Gaza war win UNESCO press freedom prize,O,O,O,O,0
5,c06b1ab7e50e4ed9e3449834d30a61d05be30420149b38b75d34568ffb6cf649,"Palestinian envoy: Israel plans to destroy, displace",S,O,S,S,1
6,7885fdc3ccac2740c9720c0f31e164ff90fb135e5894c0d00f968390d92e6c22,Israel presents Rafah evacuation plan but UN calls for immediate ceasefire,O,O,O,O,0
7,f1aebf8ae435d1bcb94e9a0f5f75be72deb735fef47f39419ffc43e43f5bba22,College president tells anti-Israel protesters they aren't entitled to 'take over the whole university',S,S,S,S,1
8,6cf377dded1a7b783a6fca0a3354a36a3c410dc203e914f084ecc77f789d0cd3,"Hamas terrorists branded Israeli children hostages in case they escaped, relative says",S,S,O,S,1
9,e2f918f52f941051b71d7140bde58fcb38141212ac810ae74aa286760731d21e,Israel-Gaza war: 'Violent' strikes reported in Gazan city of Rafah,S,S,S,S,1
10,89d4c1c717274594f59ab687a6154761959fba3484baf7cf57e7ba25f4f0ba92,US warship cruising Red Sea shoots down attack drones fired from Yemen,O,O,O,O,0
11,c6abcb40bd17bf6265befe79d854dfe4ebd733de5e6315839806bdf39c5196cb,Anti-Israel agitators descend on DC ahead of Israeli PM Netanyahu's address to Congress,O,O,O,O,0
12,516935ed1b1ef00137f81608b35ea992d23174c311148c1ebdaacf97f3e506ad,Israel-Hamas war: Names revealed of latest Israeli hostages released amid extended cease-fire,O,O,O,O,0
13,3ebf175df5a8d06c282b76c9810c4378b9f890d92f8de09454632ca23432556d,"Al Jazeera journalist, cameraman killed in Israeli attack on Gaza",O,S,O,O,0
14,181a7a76a2b0481f11119a9529fd4415226d5cbc140e7ee769cfe507f25dcd24,‘Jai Palestine’: Why an Indian MP invoked Gaza war while taking oath,S,S,S,S,1
15,72573901d1ec1c5cddf58d7dab8c63cb4cbb6d2c1e3412d7470ebb432e6e653b,US Vice-President Harris presses Israel's Gantz on aid for Gaza,O,O,O,O,0
16,f1c9e087075232519bd179424ca844feba8e5528b5dbef569547457eed42e0dc,Hersh Goldberg-Polin: Gaza hostage's mother pleads for ceasefire deal,O,S,O,O,0
17,41c7f91ca804d0fcd889d9bb36f9c7a7c4332221a6fe857b8952e6b4344e7f4d,Sudan war: Threat of invasion in El Fasher leaves people in fear,O,S,S,S,1
18,5c3119458daa97ce3d8081989a3773d04f420ab800a113f390d0bbe5765b8232,Photos: Israel pummels Gaza after Hamas’s unprecedented attack,S,S,S,S,1
19,27af5dd01b6f1985b26d5946a096f19805492a0f94fa1f97f033f34f4ab46637,Palestinian village fears Israel wartime demolitions,O,S,S,S,1
20,5c0e0b476dce358eb215787297a7824c3505371a5daa4b0a06fea4fb1f890d80,"Attacks against churches doubled in 2023, report warns: 'Growing disdain for Christianity'",S,S,S,S,1
21,3b9ff1b9f705d3595e3a6efdc8f1115bbfa6b62246d1bf9e35d59d14332311ae,"Tanzanian student in Israel: 'Shift change saved me, but my friends are Hamas hostages'",S,S,O,S,1
22,99d6dfb8407ff0bdd26aa72a1655168cbf53c477333f9804ebdbd56d31cb53c9,Who will hold Israel to account for committing war crimes?,S,S,S,S,1
23,0ea87a42bc7760717e9ba8c15c5105363e07862bf1772468f6f257ae91f1ec21,‘War crime’: Israel bombs Gaza church sheltering displaced people,S,S,S,S,1
24,adc3c7a855cc3952d64bed13c1a917768ffbd9cb878f68ac3bdb998c9608f50d,Israel’s war on Gaza triggered a war on free speech in the West,O,O,S,O,0
25,6e117181c996f0e883141b2e7997c614298ba68792b9aed8d891bff6e0613fc2,College students express concerns as they expect anti-Israel protests to return to campus,O,O,O,O,0
26,9e3a571edcf8e39093bc8cbd9b96db70e2d180f0c49bcf3097998ae470bbcfde,Israel’s war on Gaza: Challenging the narrative of a “just” war,S,S,O,S,1
27,b84e209e9276d697dd14a54050d985958786892b98f8e64834f878882d4a1dd0,College student dedicated to America's Civil War veterans in California 'honors their legacies',O,S,S,S,1
28,a420b40b6a72556e81af87b2a8d4e9c20eb07b9faca287af329c25a4e24673f4,Hamas warns Israeli invasion of Rafah will ‘torpedo’ truce talks,S,S,O,S,1
29,6fdecf7cfa0b0c4423c88a24b9249e828fe19221ded2c0b8803d79825f6b4a02,Bombs and viruses: The shadowy history of Israel’s attacks on Iranian soil,S,S,S,S,1
30,5576bd2d5b84a24f1eda32e8747eb75747d1398dde7a29366f722fdc9fbe358c,Doctor who walked out of meeting with Biden 'not satisfied' with president's stance on Israel-Hamas war,O,S,S,S,1
31,6584b1ac36e3a11689a1b1b57612cf010abd5068f78db809e3ba8d831237b1ce,"UN experts demand ceasefire, warn Gaza is ‘running out of time’",S,S,S,S,1
32,67a7c45c87029919d7cd82e40bbaeeacd1c3cd3888541f0134d4f53674367548,"Netanyahu calls Mideast conflicts choice between 'blessing or a curse,' warns about Israel's 'long arm'",S,S,S,S,1
33,27f1b822078d9e0b192fcdb32cf9ee2100aa287e04c10a205e29fcd11f43cc08,Protestors unfurl ‘war crimes’ banner on Australian parliament,O,S,O,O,0
34,385e8be8ec5a6193ca5563ea734d3f64c5e07391f6577fb7a52adf47a313bc6c,SNP asks PM to call Israeli actions a ‘war crime,O,S,S,S,1
35,8c434ba195a456181bd589be91f338b28d4f0de46a4d3e4d6c9c733e4eeb6d15,Jerry Seinfeld mocks anti-Israel hecklers during Melbourne show: You 'just gave more money to a Jew',O,S,O,O,0
36,be07afda6aafa8be748fad5661cd876c997ba6f70344fa43e189208c4d640082,"President Biden tells crowd 'I am a Zionist' at Hanukkah ceremony, condemns silence on antisemitism",S,S,O,S,1
37,08c88456421a8c375e74112014b52a91d50b100a309db167ce5d9fded7d5d75d,"Columbia, NYU, Yale on the boil over Israel’s war on Gaza: What’s going on?",S,O,S,S,1
38,db3c464699e6c6a003eb0aa4ed7426a7a1e689295b9a8f4ed85c6832275bd1b4,Iran’s Khamenei warns Israel that bombardment of Gaza could bring response,O,S,O,O,0
39,6cadb56232a585aef49ba9082f7c445119ae575d0a92c884aa601ec7249e799e,Saudi Arabia switches focus from Israel to Iran to cool tensions following Hamas terrorist attack: report,O,O,O,O,0
40,c1d90139df251686ede3497cef3b91a8a82e8f557cf2831d94578c5fd5585b1f,Fetterman reams out NY Times for platforming terrorist propaganda after interview with senior Hamas official,S,S,S,S,1
41,00e09ff42844b07888f030b5b73490c9387281295be4931b7eb623963be5df46,"Israel-Hamas war: Ceasefire in Gaza chances shrinking, Qatar says",S,S,S,S,1
42,048fd5d209d59e7fd7c7811a379973e15491466d414409610d6957deff40a50d,Hamas hostages: Stories of the people taken from Israel,O,O,O,O,0
43,44f82d1b47c24aed8b3eabe8efeb4c270b19091fdadb106d85a07fb1b7d33c9a,Sudan war mediators welcome new pledges on humanitarian access,O,O,O,O,0
44,d7dd61bce9b8a1c6473479e744bb4460ebd6c1b030c1e7d193c12b1917ff66a2,Maryland AG reinstates hate crime task force member who claimed Israeli babies murdered by Hamas were 'fake',O,S,S,S,1
45,5331d0e3203445009a52ad182528e0977ad1c98a661317324a166232b26a4f35,France’s Macron calls for arms sales ban on Israel as Gaza war nears a year,O,O,O,O,0
46,2377045d75e4d1b2da0a8224cd78bce3b50e7545f2b86d41fdf8e145bb58cb27,"UN's 'Pact for the Future' full of empty promises, will be 'cudgel' to attack the United States, expert warns",S,S,S,S,1
47,fe2fcdf9e9f5b6077b8eaf75f501751657a9ca86f595566f4444d176e55e351c,Inside West Bank district under harsh Israeli lockdown since Hamas attack,O,O,O,O,0
48,07323009149f1e01cb038d53231470513538d23ea211c2e8ee8ad824b2e5e186,Aid trucks enter Gaza after weeks as Israeli attacks continue across strip,O,O,O,O,0
49,878b94a7beaee23b8e8828199b637a783f74a4faadb0bb74cc12a3943b9334dd,"Shooter who killed NJ imam still on the loose, $25K reward offered for arrest",S,O,O,O,0
50,963bdfef07bb02250571d6ce2f3950932d5eb3aa13f446dd40074406238bb0e0,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",S,S,S,S,1
51,f7ef280bd27ed5294ff9b6a00f546bcd0014f312a0f2edd1358aae45b152095b,Tributes for 'brave' British-Israeli father murdered in Hamas attack,S,S,O,S,1
52,05544aaddf8fc71f4237da553f9ee2d578de8472488bce2e19c48ed97cc2bc0b,Pope says democracy ‘not in good health’ as he warns against populists,S,S,O,S,1
53,dbe114d03a474c271b1d03a3550d424a413fa7274761eed3ca509ed0d055781b,Israel bombards Gaza’s Rafah as ground offensive looms,O,O,O,O,0
54,be0d9ae6ed9379e5c465dd50ca91b29f8d94321c15fd5e53701434f08d0290c8,What are the prospects for talks to end Israel’s war on Gaza?,O,S,S,S,1
55,dcbd7e6806b548f22c4528b93b9926593bbf62f32137c2649a9858d4a1b1f30f,I thought just kill me quickly': Gaza hostage's 54 days in captivity,S,S,S,S,1
56,529bcdab9b94f5fe415562b9923dd97fe21c4e11cf4e0bce04ae731601b3ed74,Israeli attacks kill over a dozen people as war on Gaza enters 12th month,O,O,O,O,0
57,3a89b1d19860c22c064614c11797f6d9cbc5a216554df58c59c0fe626b307d56,Israeli army and settler attacks against Palestinians in West Bank increase,O,O,O,O,0
58,5e2edae2f7260cfcc7330ecfb6eb6aaef1b2093ac3d382f0a28ee183f58dde8a,John Fetterman to receive top Jewish college's highest award for his stance on Israel,O,O,O,O,0
59,680fc91b9e11ff994ea45fb0d0f8e2e97d5d1f6942dcaafd1fd495116ad73a6a,"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",O,O,O,O,0
60,2dcd3ae03b3646d86be07b5340bebda9aa874a93bbef9561c588b64e988f4522,Iranian official who reportedly helped Hamas plan Israel attack is seen shaking hands with UN aid leader,O,S,S,S,1
61,c49f196d8ebedf8d01fd855699b2f66ff9e048a9abbae4306187535834914257,Bowen: Tough choices for Netanyahu after Hamas upends expectations,O,O,S,O,0
62,fcce4672687184dbb7eb2ba2d27d55be42e091f968ad9956bf423a2bbd518bbd,Russian arms depot erupts after a Ukrainian drone attack,S,S,O,S,1
63,b13fbf9b52d622953302d885231712bb9e1866a2317c7ab891706d03ebcd137a,Iran will attack Israel if Gaza ceasefire talks collapse: report,S,O,O,O,0
64,3a339d20bbd9d21bedb0d123c07bbd8021942208ab70503fed37c3c5b521661b,Israel is repeating its Gaza assault in Lebanon. Why?,S,O,O,O,0
65,980382c9ab8cd5df8e388d802ff4ab68d21c45752ab8ce1b95d17061ccaa0433,What’s blocking a ceasefire in Israel’s war on Gaza?,O,O,O,O,0
66,00e5bf005e56779506ec45ddd537cef081da69560c8a8af8fb54b112a3539a12,UN experts say grounds to believe rape occurred in Hamas attack on Israel,O,O,O,O,0
67,eefb9cc4a6fbfdd2502d8bef03730c35956048705d52a2ef31046f63e1411e70,Israel conducts more airstrikes on Hezbollah targets,O,O,O,O,0
68,5697dfeaa8b2700871861f50842843201aae12b0abb8fd3df5393fa22a7bde6b,"UN experts warn of Israeli violations against Palestinian women, girls",O,O,O,O,0
69,d0fdf30416a246b133fb07ddc4d1b23f6071fa8fd03af1e781f7e93025479384,BBC Chair denies plea from 200 Jewish staffers calling for formal probe into antisemitism at the newsroom,O,O,O,O,0
70,26694b16f95ef455998d3c42d4fd9497788e29e6cefa3ea66cbe7034e34106ea,‘Disastrous failure’: How Biden emboldened Israel to attack Lebanon,S,S,S,S,1
71,5a4c2cbe79000945f11effa40793c5234b6df056710d9c612f491a141abf006a,"Crisis in California: Hamas-style attack could happen to us, border mayor warns as migrant surge continues",S,S,S,S,1
72,0aca1e6ed8be5c5e6c79fab136e01306529bd1a5ac1f63ecd447d30a0309103b,US university Gaza protests intensify,O,O,S,O,0
73,61bf6360facb2620cd15fefcb19d19347716a59a0067e17dbda54425181b9a62,Iraqi air base housing U.S. troops attacked with rockets amid escalating tensions in Middle East: report,O,O,S,O,0
74,07a2857726382ebcfbd51c039b1b0da1ae041a82fe22e40ad7b2d06bd448f04b,Tanzanian students taken hostage by Hamas in Gaza named,O,O,O,O,0
75,d155d61e50fc3bf7c5622c2f3249ca142f35a3dcf768ebd8d6b3f800e8668204,Israel’s war on Gaza: The view from China,O,O,O,O,0
76,5898d4c5774e9b5684a6eeceec32c8412d3a63450a2b2a0607c14078631c386d,"Gaza has lost 61 percent of jobs due to Israel-Hamas war, UN agency says",O,O,O,O,0
77,14fe9dbea4c5763dcaced3de515ecadf5bb15df2d6ed85fc41c697a4e92f5b15,Israel white phosphorous attacks on Lebanon harming people and ecosystem,O,S,S,S,1
78,b029b4922fbd7b508dce4bae1b4d2967cdd178792cf069e1f1136b5ff1e85bb4,Israeli minister challenges Netanyahu over Gaza’s post-war future,S,O,S,S,1
79,aeec358a661cdce6528b1a96736456c4c5abf5bc4b41a28aaeb3cb2aa9d849e2,Yemen's Houthis claim responsibility for striking Norwegian tanker Strand in latest attack,O,S,O,O,0
80,254019a69474ba686575ff91120aca4ae5e7d9ed5280777231c1f27fd9f75453,Gaza war: Hopes for ceasefire falter ahead of Ramadan,O,O,S,O,0
